RUN	computerdatabase.ProveOwner	proveowner	1588023561117	5 per second	3.3.1
REQUEST	439		Prove Owner	1588023650062	1588023650156	OK	 
USER	Prove Ownership	439	END	1588023650061	1588023650157
USER	Prove Ownership	440	START	1588023650261	1588023650261
REQUEST	440		Prove Owner	1588023650262	1588023650367	OK	 
USER	Prove Ownership	440	END	1588023650261	1588023650367
USER	Prove Ownership	441	START	1588023650463	1588023650463
REQUEST	441		Prove Owner	1588023650464	1588023650532	OK	 
USER	Prove Ownership	441	END	1588023650463	1588023650533
USER	Prove Ownership	442	START	1588023650661	1588023650661
REQUEST	442		Prove Owner	1588023650662	1588023650723	OK	 
USER	Prove Ownership	442	END	1588023650661	1588023650724
USER	Prove Ownership	443	START	1588023650863	1588023650863
REQUEST	443		Prove Owner	1588023650864	1588023650920	OK	 
USER	Prove Ownership	443	END	1588023650863	1588023650920
USER	Prove Ownership	444	START	1588023651062	1588023651062
REQUEST	444		Prove Owner	1588023651064	1588023651154	OK	 
USER	Prove Ownership	444	END	1588023651062	1588023651155
USER	Prove Ownership	445	START	1588023651262	1588023651262
REQUEST	445		Prove Owner	1588023651263	1588023651316	OK	 
USER	Prove Ownership	445	END	1588023651262	1588023651316
USER	Prove Ownership	446	START	1588023651462	1588023651462
REQUEST	446		Prove Owner	1588023651462	1588023651532	OK	 
USER	Prove Ownership	446	END	1588023651462	1588023651532
USER	Prove Ownership	447	START	1588023651672	1588023651672
REQUEST	447		Prove Owner	1588023651673	1588023651731	OK	 
USER	Prove Ownership	447	END	1588023651672	1588023651731
USER	Prove Ownership	448	START	1588023651871	1588023651871
REQUEST	448		Prove Owner	1588023651872	1588023651940	OK	 
USER	Prove Ownership	448	END	1588023651871	1588023651940
USER	Prove Ownership	449	START	1588023652072	1588023652072
REQUEST	449		Prove Owner	1588023652073	1588023652146	OK	 
USER	Prove Ownership	449	END	1588023652072	1588023652147
USER	Prove Ownership	450	START	1588023652272	1588023652272
REQUEST	450		Prove Owner	1588023652272	1588023652339	OK	 
USER	Prove Ownership	450	END	1588023652272	1588023652340
USER	Prove Ownership	451	START	1588023652471	1588023652471
REQUEST	451		Prove Owner	1588023652472	1588023652532	OK	 
USER	Prove Ownership	451	END	1588023652471	1588023652532
USER	Prove Ownership	452	START	1588023652671	1588023652671
REQUEST	452		Prove Owner	1588023652672	1588023652818	OK	 
USER	Prove Ownership	452	END	1588023652671	1588023652818
USER	Prove Ownership	453	START	1588023652871	1588023652871
REQUEST	453		Prove Owner	1588023652872	1588023652955	OK	 
USER	Prove Ownership	453	END	1588023652871	1588023652955
USER	Prove Ownership	454	START	1588023653072	1588023653072
REQUEST	454		Prove Owner	1588023653073	1588023653149	OK	 
USER	Prove Ownership	454	END	1588023653072	1588023653150
USER	Prove Ownership	455	START	1588023653271	1588023653271
REQUEST	455		Prove Owner	1588023653272	1588023653371	OK	 
USER	Prove Ownership	455	END	1588023653271	1588023653371
USER	Prove Ownership	456	START	1588023653472	1588023653472
REQUEST	456		Prove Owner	1588023653473	1588023653538	OK	 
USER	Prove Ownership	456	END	1588023653472	1588023653538
USER	Prove Ownership	457	START	1588023653662	1588023653662
REQUEST	457		Prove Owner	1588023653662	1588023653728	OK	 
USER	Prove Ownership	457	END	1588023653662	1588023653728
USER	Prove Ownership	458	START	1588023653862	1588023653862
REQUEST	458		Prove Owner	1588023653862	1588023653943	OK	 
USER	Prove Ownership	458	END	1588023653862	1588023653943
USER	Prove Ownership	459	START	1588023654062	1588023654062
REQUEST	459		Prove Owner	1588023654063	1588023654146	OK	 
USER	Prove Ownership	459	END	1588023654062	1588023654146
USER	Prove Ownership	460	START	1588023654261	1588023654261
REQUEST	460		Prove Owner	1588023654262	1588023654325	OK	 
USER	Prove Ownership	460	END	1588023654261	1588023654326
USER	Prove Ownership	461	START	1588023654463	1588023654463
REQUEST	461		Prove Owner	1588023654464	1588023654530	OK	 
USER	Prove Ownership	461	END	1588023654463	1588023654530
USER	Prove Ownership	462	START	1588023654673	1588023654673
REQUEST	462		Prove Owner	1588023654673	1588023654727	OK	 
USER	Prove Ownership	462	END	1588023654673	1588023654728
USER	Prove Ownership	463	START	1588023654871	1588023654871
REQUEST	463		Prove Owner	1588023654871	1588023654925	OK	 
USER	Prove Ownership	463	END	1588023654871	1588023654926
USER	Prove Ownership	464	START	1588023655071	1588023655071
REQUEST	464		Prove Owner	1588023655071	1588023655179	OK	 
USER	Prove Ownership	464	END	1588023655071	1588023655179
USER	Prove Ownership	465	START	1588023655273	1588023655273
REQUEST	465		Prove Owner	1588023655273	1588023655336	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	465	END	1588023655273	1588023655337
USER	Prove Ownership	466	START	1588023655473	1588023655473
REQUEST	466		Prove Owner	1588023655473	1588023655628	OK	 
USER	Prove Ownership	466	END	1588023655473	1588023655628
USER	Prove Ownership	467	START	1588023655661	1588023655661
USER	Prove Ownership	468	START	1588023655861	1588023655861
REQUEST	467		Prove Owner	1588023655663	1588023655873	OK	 
USER	Prove Ownership	467	END	1588023655661	1588023655873
USER	Prove Ownership	469	START	1588023656061	1588023656061
REQUEST	468		Prove Owner	1588023655862	1588023656079	OK	 
USER	Prove Ownership	468	END	1588023655861	1588023656080
USER	Prove Ownership	470	START	1588023656261	1588023656261
REQUEST	469		Prove Owner	1588023656062	1588023656344	OK	 
USER	Prove Ownership	469	END	1588023656061	1588023656345
USER	Prove Ownership	471	START	1588023656461	1588023656461
REQUEST	470		Prove Owner	1588023656261	1588023656485	OK	 
USER	Prove Ownership	470	END	1588023656261	1588023656485
REQUEST	471		Prove Owner	1588023656462	1588023656542	OK	 
USER	Prove Ownership	471	END	1588023656461	1588023656543
USER	Prove Ownership	472	START	1588023656661	1588023656661
REQUEST	472		Prove Owner	1588023656662	1588023656723	OK	 
USER	Prove Ownership	472	END	1588023656661	1588023656723
USER	Prove Ownership	473	START	1588023656861	1588023656861
REQUEST	473		Prove Owner	1588023656862	1588023656926	OK	 
USER	Prove Ownership	473	END	1588023656861	1588023656927
USER	Prove Ownership	474	START	1588023657061	1588023657061
REQUEST	474		Prove Owner	1588023657062	1588023657167	OK	 
USER	Prove Ownership	474	END	1588023657061	1588023657168
USER	Prove Ownership	475	START	1588023657262	1588023657262
REQUEST	475		Prove Owner	1588023657262	1588023657352	OK	 
USER	Prove Ownership	475	END	1588023657262	1588023657353
USER	Prove Ownership	476	START	1588023657462	1588023657462
REQUEST	476		Prove Owner	1588023657463	1588023657541	OK	 
USER	Prove Ownership	476	END	1588023657462	1588023657541
USER	Prove Ownership	477	START	1588023657672	1588023657672
REQUEST	477		Prove Owner	1588023657672	1588023657785	OK	 
USER	Prove Ownership	477	END	1588023657672	1588023657786
USER	Prove Ownership	478	START	1588023657873	1588023657873
REQUEST	478		Prove Owner	1588023657874	1588023657934	OK	 
USER	Prove Ownership	478	END	1588023657873	1588023657934
USER	Prove Ownership	479	START	1588023658071	1588023658071
REQUEST	479		Prove Owner	1588023658072	1588023658152	OK	 
USER	Prove Ownership	479	END	1588023658071	1588023658153
USER	Prove Ownership	480	START	1588023658271	1588023658271
REQUEST	480		Prove Owner	1588023658272	1588023658340	OK	 
USER	Prove Ownership	480	END	1588023658271	1588023658341
USER	Prove Ownership	481	START	1588023658473	1588023658473
REQUEST	481		Prove Owner	1588023658473	1588023658536	OK	 
USER	Prove Ownership	481	END	1588023658473	1588023658537
USER	Prove Ownership	482	START	1588023658662	1588023658662
REQUEST	482		Prove Owner	1588023658663	1588023658724	OK	 
USER	Prove Ownership	482	END	1588023658662	1588023658725
USER	Prove Ownership	483	START	1588023658862	1588023658862
REQUEST	483		Prove Owner	1588023658862	1588023658936	OK	 
USER	Prove Ownership	483	END	1588023658862	1588023658937
USER	Prove Ownership	484	START	1588023659061	1588023659061
REQUEST	484		Prove Owner	1588023659062	1588023659143	OK	 
USER	Prove Ownership	484	END	1588023659061	1588023659143
USER	Prove Ownership	485	START	1588023659261	1588023659261
REQUEST	485		Prove Owner	1588023659262	1588023659338	OK	 
USER	Prove Ownership	485	END	1588023659261	1588023659338
USER	Prove Ownership	486	START	1588023659461	1588023659461
REQUEST	486		Prove Owner	1588023659461	1588023659527	OK	 
USER	Prove Ownership	486	END	1588023659461	1588023659527
USER	Prove Ownership	487	START	1588023659671	1588023659671
REQUEST	487		Prove Owner	1588023659672	1588023659735	OK	 
USER	Prove Ownership	487	END	1588023659671	1588023659735
USER	Prove Ownership	488	START	1588023659871	1588023659871
REQUEST	488		Prove Owner	1588023659872	1588023659927	OK	 
USER	Prove Ownership	488	END	1588023659871	1588023659927
USER	Prove Ownership	489	START	1588023660072	1588023660072
REQUEST	489		Prove Owner	1588023660073	1588023660170	OK	 
USER	Prove Ownership	489	END	1588023660072	1588023660171
USER	Prove Ownership	490	START	1588023660271	1588023660271
REQUEST	490		Prove Owner	1588023660272	1588023660339	OK	 
USER	Prove Ownership	490	END	1588023660271	1588023660339
USER	Prove Ownership	491	START	1588023660471	1588023660471
REQUEST	491		Prove Owner	1588023660471	1588023660529	OK	 
USER	Prove Ownership	491	END	1588023660471	1588023660529
USER	Prove Ownership	492	START	1588023660672	1588023660672
REQUEST	492		Prove Owner	1588023660673	1588023660738	OK	 
USER	Prove Ownership	492	END	1588023660672	1588023660738
USER	Prove Ownership	493	START	1588023660872	1588023660872
REQUEST	493		Prove Owner	1588023660872	1588023660929	OK	 
USER	Prove Ownership	493	END	1588023660872	1588023660930
USER	Prove Ownership	494	START	1588023661072	1588023661072
REQUEST	494		Prove Owner	1588023661073	1588023661176	OK	 
USER	Prove Ownership	494	END	1588023661072	1588023661177
USER	Prove Ownership	495	START	1588023661272	1588023661272
REQUEST	495		Prove Owner	1588023661272	1588023661360	OK	 
USER	Prove Ownership	495	END	1588023661272	1588023661360
USER	Prove Ownership	496	START	1588023661471	1588023661471
REQUEST	496		Prove Owner	1588023661472	1588023661528	OK	 
USER	Prove Ownership	496	END	1588023661471	1588023661529
USER	Prove Ownership	497	START	1588023661671	1588023661671
REQUEST	497		Prove Owner	1588023661671	1588023661729	OK	 
USER	Prove Ownership	497	END	1588023661671	1588023661729
USER	Prove Ownership	498	START	1588023661871	1588023661871
REQUEST	498		Prove Owner	1588023661872	1588023661915	OK	 
USER	Prove Ownership	498	END	1588023661871	1588023661916
USER	Prove Ownership	499	START	1588023662072	1588023662072
REQUEST	499		Prove Owner	1588023662074	1588023662155	OK	 
USER	Prove Ownership	499	END	1588023662072	1588023662156
USER	Prove Ownership	500	START	1588023662271	1588023662271
REQUEST	500		Prove Owner	1588023662272	1588023662363	OK	 
USER	Prove Ownership	500	END	1588023662271	1588023662363
USER	Prove Ownership	501	START	1588023662472	1588023662472
REQUEST	501		Prove Owner	1588023662473	1588023662535	OK	 
USER	Prove Ownership	501	END	1588023662472	1588023662536
USER	Prove Ownership	502	START	1588023662662	1588023662662
REQUEST	502		Prove Owner	1588023662662	1588023662756	OK	 
USER	Prove Ownership	502	END	1588023662662	1588023662757
USER	Prove Ownership	503	START	1588023662861	1588023662861
REQUEST	503		Prove Owner	1588023662862	1588023662929	OK	 
USER	Prove Ownership	503	END	1588023662861	1588023662929
USER	Prove Ownership	504	START	1588023663063	1588023663063
REQUEST	504		Prove Owner	1588023663064	1588023663155	OK	 
USER	Prove Ownership	504	END	1588023663063	1588023663155
USER	Prove Ownership	505	START	1588023663261	1588023663261
REQUEST	505		Prove Owner	1588023663262	1588023663329	OK	 
USER	Prove Ownership	505	END	1588023663261	1588023663330
USER	Prove Ownership	506	START	1588023663461	1588023663461
REQUEST	506		Prove Owner	1588023663462	1588023663518	OK	 
USER	Prove Ownership	506	END	1588023663461	1588023663518
USER	Prove Ownership	507	START	1588023663671	1588023663671
REQUEST	507		Prove Owner	1588023663672	1588023663752	OK	 
USER	Prove Ownership	507	END	1588023663671	1588023663753
USER	Prove Ownership	508	START	1588023663871	1588023663871
REQUEST	508		Prove Owner	1588023663871	1588023663934	OK	 
USER	Prove Ownership	508	END	1588023663871	1588023663934
USER	Prove Ownership	509	START	1588023664070	1588023664070
REQUEST	509		Prove Owner	1588023664071	1588023664145	OK	 
USER	Prove Ownership	509	END	1588023664070	1588023664145
USER	Prove Ownership	510	START	1588023664271	1588023664271
REQUEST	510		Prove Owner	1588023664272	1588023664334	OK	 
USER	Prove Ownership	510	END	1588023664271	1588023664335
USER	Prove Ownership	511	START	1588023664472	1588023664472
REQUEST	511		Prove Owner	1588023664473	1588023664540	OK	 
USER	Prove Ownership	511	END	1588023664472	1588023664541
USER	Prove Ownership	512	START	1588023664662	1588023664662
REQUEST	512		Prove Owner	1588023664664	1588023664777	OK	 
USER	Prove Ownership	512	END	1588023664662	1588023664779
USER	Prove Ownership	513	START	1588023664861	1588023664861
REQUEST	513		Prove Owner	1588023664862	1588023664927	OK	 
USER	Prove Ownership	513	END	1588023664861	1588023664927
USER	Prove Ownership	514	START	1588023665062	1588023665062
REQUEST	514		Prove Owner	1588023665063	1588023665150	OK	 
USER	Prove Ownership	514	END	1588023665062	1588023665150
USER	Prove Ownership	515	START	1588023665261	1588023665261
REQUEST	515		Prove Owner	1588023665262	1588023665352	OK	 
USER	Prove Ownership	515	END	1588023665261	1588023665352
USER	Prove Ownership	516	START	1588023665461	1588023665461
REQUEST	516		Prove Owner	1588023665461	1588023665608	OK	 
USER	Prove Ownership	516	END	1588023665461	1588023665608
USER	Prove Ownership	517	START	1588023665671	1588023665671
REQUEST	517		Prove Owner	1588023665671	1588023665842	OK	 
USER	Prove Ownership	517	END	1588023665671	1588023665842
USER	Prove Ownership	518	START	1588023665872	1588023665872
REQUEST	518		Prove Owner	1588023665873	1588023666058	OK	 
USER	Prove Ownership	518	END	1588023665872	1588023666058
USER	Prove Ownership	519	START	1588023666071	1588023666071
REQUEST	519		Prove Owner	1588023666071	1588023666233	OK	 
USER	Prove Ownership	519	END	1588023666071	1588023666233
USER	Prove Ownership	520	START	1588023666271	1588023666271
REQUEST	520		Prove Owner	1588023666272	1588023666429	OK	 
USER	Prove Ownership	520	END	1588023666271	1588023666430
USER	Prove Ownership	521	START	1588023666472	1588023666472
REQUEST	521		Prove Owner	1588023666473	1588023666566	OK	 
USER	Prove Ownership	521	END	1588023666472	1588023666567
USER	Prove Ownership	522	START	1588023666662	1588023666662
REQUEST	522		Prove Owner	1588023666662	1588023666732	OK	 
USER	Prove Ownership	522	END	1588023666662	1588023666733
USER	Prove Ownership	523	START	1588023666861	1588023666861
REQUEST	523		Prove Owner	1588023666862	1588023666939	OK	 
USER	Prove Ownership	523	END	1588023666861	1588023666940
USER	Prove Ownership	524	START	1588023667062	1588023667062
REQUEST	524		Prove Owner	1588023667063	1588023667125	OK	 
USER	Prove Ownership	524	END	1588023667062	1588023667125
USER	Prove Ownership	525	START	1588023667262	1588023667262
REQUEST	525		Prove Owner	1588023667262	1588023667348	OK	 
USER	Prove Ownership	525	END	1588023667262	1588023667348
USER	Prove Ownership	526	START	1588023667462	1588023667462
REQUEST	526		Prove Owner	1588023667463	1588023667527	OK	 
USER	Prove Ownership	526	END	1588023667462	1588023667527
USER	Prove Ownership	527	START	1588023667671	1588023667671
REQUEST	527		Prove Owner	1588023667671	1588023667763	OK	 
USER	Prove Ownership	527	END	1588023667671	1588023667764
USER	Prove Ownership	528	START	1588023667872	1588023667872
REQUEST	528		Prove Owner	1588023667873	1588023667926	OK	 
USER	Prove Ownership	528	END	1588023667872	1588023667926
USER	Prove Ownership	529	START	1588023668071	1588023668071
REQUEST	529		Prove Owner	1588023668072	1588023668134	OK	 
USER	Prove Ownership	529	END	1588023668071	1588023668135
USER	Prove Ownership	530	START	1588023668271	1588023668271
REQUEST	530		Prove Owner	1588023668272	1588023668340	OK	 
USER	Prove Ownership	530	END	1588023668271	1588023668340
USER	Prove Ownership	531	START	1588023668471	1588023668471
REQUEST	531		Prove Owner	1588023668471	1588023668534	OK	 
USER	Prove Ownership	531	END	1588023668471	1588023668534
USER	Prove Ownership	532	START	1588023668671	1588023668671
REQUEST	532		Prove Owner	1588023668671	1588023668739	OK	 
USER	Prove Ownership	532	END	1588023668671	1588023668740
USER	Prove Ownership	533	START	1588023668871	1588023668871
REQUEST	533		Prove Owner	1588023668872	1588023668957	OK	 
USER	Prove Ownership	533	END	1588023668871	1588023668957
USER	Prove Ownership	534	START	1588023669071	1588023669071
REQUEST	534		Prove Owner	1588023669071	1588023669168	OK	 
USER	Prove Ownership	534	END	1588023669071	1588023669168
USER	Prove Ownership	535	START	1588023669273	1588023669273
REQUEST	535		Prove Owner	1588023669273	1588023669355	OK	 
