RUN	computerdatabase.ProveOwner	proveowner	1588030126469	9 per sec	3.3.1
USER	Prove Ownership	1592	END	1588030304475	1588030304548
USER	Prove Ownership	1593	START	1588030304584	1588030304584
REQUEST	1593		Prove Owner	1588030304584	1588030304648	OK	 
USER	Prove Ownership	1593	END	1588030304584	1588030304648
USER	Prove Ownership	1594	START	1588030304704	1588030304704
REQUEST	1594		Prove Owner	1588030304705	1588030304771	OK	 
USER	Prove Ownership	1594	END	1588030304704	1588030304771
USER	Prove Ownership	1595	START	1588030304814	1588030304814
REQUEST	1595		Prove Owner	1588030304814	1588030304886	OK	 
USER	Prove Ownership	1595	END	1588030304814	1588030304886
USER	Prove Ownership	1596	START	1588030304923	1588030304923
REQUEST	1596		Prove Owner	1588030304923	1588030304988	OK	 
USER	Prove Ownership	1596	END	1588030304923	1588030304988
USER	Prove Ownership	1597	START	1588030305036	1588030305036
REQUEST	1597		Prove Owner	1588030305036	1588030305102	OK	 
USER	Prove Ownership	1597	END	1588030305036	1588030305102
USER	Prove Ownership	1598	START	1588030305143	1588030305143
REQUEST	1598		Prove Owner	1588030305144	1588030305215	OK	 
USER	Prove Ownership	1598	END	1588030305143	1588030305215
USER	Prove Ownership	1599	START	1588030305254	1588030305254
REQUEST	1599		Prove Owner	1588030305254	1588030305315	OK	 
USER	Prove Ownership	1599	END	1588030305254	1588030305315
USER	Prove Ownership	1600	START	1588030305364	1588030305364
REQUEST	1600		Prove Owner	1588030305365	1588030305429	OK	 
USER	Prove Ownership	1600	END	1588030305364	1588030305429
USER	Prove Ownership	1601	START	1588030305473	1588030305473
REQUEST	1601		Prove Owner	1588030305473	1588030305530	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	Prove Ownership	1601	END	1588030305473	1588030305530
USER	Prove Ownership	1602	START	1588030305583	1588030305583
REQUEST	1602		Prove Owner	1588030305583	1588030305638	OK	 
USER	Prove Ownership	1602	END	1588030305583	1588030305638
USER	Prove Ownership	1603	START	1588030305694	1588030305694
REQUEST	1603		Prove Owner	1588030305695	1588030305748	OK	 
USER	Prove Ownership	1603	END	1588030305694	1588030305748
USER	Prove Ownership	1604	START	1588030305813	1588030305813
REQUEST	1604		Prove Owner	1588030305813	1588030305871	OK	 
USER	Prove Ownership	1604	END	1588030305813	1588030305871
USER	Prove Ownership	1605	START	1588030305925	1588030305925
REQUEST	1605		Prove Owner	1588030305925	1588030305974	OK	 
USER	Prove Ownership	1605	END	1588030305925	1588030305975
USER	Prove Ownership	1606	START	1588030306034	1588030306034
REQUEST	1606		Prove Owner	1588030306034	1588030306103	OK	 
USER	Prove Ownership	1606	END	1588030306034	1588030306103
USER	Prove Ownership	1607	START	1588030306144	1588030306144
REQUEST	1607		Prove Owner	1588030306144	1588030306199	OK	 
USER	Prove Ownership	1607	END	1588030306144	1588030306200
USER	Prove Ownership	1608	START	1588030306254	1588030306254
REQUEST	1608		Prove Owner	1588030306254	1588030306318	OK	 
USER	Prove Ownership	1608	END	1588030306254	1588030306318
USER	Prove Ownership	1609	START	1588030306363	1588030306363
REQUEST	1609		Prove Owner	1588030306364	1588030306425	OK	 
USER	Prove Ownership	1609	END	1588030306363	1588030306426
USER	Prove Ownership	1610	START	1588030306473	1588030306473
REQUEST	1610		Prove Owner	1588030306473	1588030306538	OK	 
USER	Prove Ownership	1610	END	1588030306473	1588030306538
USER	Prove Ownership	1611	START	1588030306585	1588030306585
REQUEST	1611		Prove Owner	1588030306585	1588030306643	OK	 
USER	Prove Ownership	1611	END	1588030306585	1588030306643
USER	Prove Ownership	1612	START	1588030306704	1588030306704
REQUEST	1612		Prove Owner	1588030306704	1588030306761	OK	 
USER	Prove Ownership	1612	END	1588030306704	1588030306762
USER	Prove Ownership	1613	START	1588030306814	1588030306814
REQUEST	1613		Prove Owner	1588030306814	1588030306870	OK	 
USER	Prove Ownership	1613	END	1588030306814	1588030306871
USER	Prove Ownership	1614	START	1588030306923	1588030306923
REQUEST	1614		Prove Owner	1588030306923	1588030306976	OK	 
USER	Prove Ownership	1614	END	1588030306923	1588030306976
USER	Prove Ownership	1615	START	1588030307034	1588030307034
REQUEST	1615		Prove Owner	1588030307035	1588030307092	OK	 
USER	Prove Ownership	1615	END	1588030307034	1588030307092
USER	Prove Ownership	1616	START	1588030307144	1588030307144
REQUEST	1616		Prove Owner	1588030307144	1588030307194	OK	 
USER	Prove Ownership	1616	END	1588030307144	1588030307194
USER	Prove Ownership	1617	START	1588030307253	1588030307253
REQUEST	1617		Prove Owner	1588030307253	1588030307304	OK	 
USER	Prove Ownership	1617	END	1588030307253	1588030307304
USER	Prove Ownership	1618	START	1588030307365	1588030307365
REQUEST	1618		Prove Owner	1588030307365	1588030307418	OK	 
USER	Prove Ownership	1618	END	1588030307365	1588030307419
USER	Prove Ownership	1619	START	1588030307473	1588030307473
REQUEST	1619		Prove Owner	1588030307473	1588030307533	OK	 
USER	Prove Ownership	1619	END	1588030307473	1588030307533
USER	Prove Ownership	1620	START	1588030307583	1588030307583
REQUEST	1620		Prove Owner	1588030307583	1588030307639	OK	 
USER	Prove Ownership	1620	END	1588030307583	1588030307640
USER	Prove Ownership	1621	START	1588030307704	1588030307704
REQUEST	1621		Prove Owner	1588030307704	1588030307754	OK	 
USER	Prove Ownership	1621	END	1588030307704	1588030307755
USER	Prove Ownership	1622	START	1588030307814	1588030307814
REQUEST	1622		Prove Owner	1588030307815	1588030307890	OK	 
USER	Prove Ownership	1622	END	1588030307814	1588030307890
USER	Prove Ownership	1623	START	1588030307923	1588030307923
USER	Prove Ownership	1624	START	1588030308033	1588030308033
REQUEST	1623		Prove Owner	1588030307923	1588030308034	OK	 
USER	Prove Ownership	1623	END	1588030307923	1588030308035
REQUEST	1624		Prove Owner	1588030308033	1588030308096	OK	 
USER	Prove Ownership	1624	END	1588030308033	1588030308097
USER	Prove Ownership	1625	START	1588030308143	1588030308143
REQUEST	1625		Prove Owner	1588030308144	1588030308217	OK	 
USER	Prove Ownership	1625	END	1588030308143	1588030308218
USER	Prove Ownership	1626	START	1588030308253	1588030308253
REQUEST	1626		Prove Owner	1588030308254	1588030308315	OK	 
USER	Prove Ownership	1626	END	1588030308253	1588030308315
USER	Prove Ownership	1627	START	1588030308365	1588030308365
REQUEST	1627		Prove Owner	1588030308365	1588030308429	OK	 
USER	Prove Ownership	1627	END	1588030308365	1588030308429
USER	Prove Ownership	1628	START	1588030308474	1588030308474
REQUEST	1628		Prove Owner	1588030308474	1588030308537	OK	 
USER	Prove Ownership	1628	END	1588030308474	1588030308538
USER	Prove Ownership	1629	START	1588030308583	1588030308583
REQUEST	1629		Prove Owner	1588030308584	1588030308651	OK	 
USER	Prove Ownership	1629	END	1588030308583	1588030308652
USER	Prove Ownership	1630	START	1588030308703	1588030308703
REQUEST	1630		Prove Owner	1588030308704	1588030308756	OK	 
USER	Prove Ownership	1630	END	1588030308703	1588030308756
USER	Prove Ownership	1631	START	1588030308813	1588030308813
USER	Prove Ownership	1632	START	1588030308924	1588030308924
REQUEST	1631		Prove Owner	1588030308813	1588030308979	OK	 
USER	Prove Ownership	1631	END	1588030308813	1588030308979
USER	Prove Ownership	1633	START	1588030309035	1588030309035
USER	Prove Ownership	1634	START	1588030309143	1588030309143
USER	Prove Ownership	1635	START	1588030309254	1588030309254
REQUEST	1632		Prove Owner	1588030308924	1588030309333	OK	 
USER	Prove Ownership	1632	END	1588030308924	1588030309334
USER	Prove Ownership	1636	START	1588030309363	1588030309363
REQUEST	1633		Prove Owner	1588030309035	1588030309409	OK	 
USER	Prove Ownership	1633	END	1588030309035	1588030309409
USER	Prove Ownership	1637	START	1588030309473	1588030309473
USER	Prove Ownership	1638	START	1588030309584	1588030309584
REQUEST	1634		Prove Owner	1588030309144	1588030309595	OK	 
USER	Prove Ownership	1634	END	1588030309143	1588030309595
REQUEST	1635		Prove Owner	1588030309254	1588030309677	OK	 
USER	Prove Ownership	1635	END	1588030309254	1588030309677
USER	Prove Ownership	1639	START	1588030309704	1588030309704
USER	Prove Ownership	1640	START	1588030309813	1588030309813
REQUEST	1636		Prove Owner	1588030309364	1588030309858	OK	 
USER	Prove Ownership	1636	END	1588030309363	1588030309858
USER	Prove Ownership	1641	START	1588030309923	1588030309923
REQUEST	1637		Prove Owner	1588030309474	1588030309935	OK	 
USER	Prove Ownership	1637	END	1588030309473	1588030309935
USER	Prove Ownership	1642	START	1588030310034	1588030310034
USER	Prove Ownership	1643	START	1588030310144	1588030310144
USER	Prove Ownership	1644	START	1588030310253	1588030310253
REQUEST	1638		Prove Owner	1588030309584	1588030310297	OK	 
USER	Prove Ownership	1638	END	1588030309584	1588030310297
REQUEST	1639		Prove Owner	1588030309704	1588030310350	OK	 
USER	Prove Ownership	1639	END	1588030309704	1588030310350
USER	Prove Ownership	1645	START	1588030310363	1588030310363
REQUEST	1640		Prove Owner	1588030309813	1588030310467	OK	 
USER	Prove Ownership	1640	END	1588030309813	1588030310467
USER	Prove Ownership	1646	START	1588030310473	1588030310473
REQUEST	1641		Prove Owner	1588030309923	1588030310509	OK	 
USER	Prove Ownership	1641	END	1588030309923	1588030310509
REQUEST	1642		Prove Owner	1588030310034	1588030310574	OK	 
USER	Prove Ownership	1642	END	1588030310034	1588030310574
USER	Prove Ownership	1647	START	1588030310584	1588030310584
REQUEST	1643		Prove Owner	1588030310144	1588030310654	OK	 
USER	Prove Ownership	1643	END	1588030310144	1588030310654
USER	Prove Ownership	1648	START	1588030310704	1588030310704
REQUEST	1644		Prove Owner	1588030310253	1588030310705	OK	 
USER	Prove Ownership	1644	END	1588030310253	1588030310706
REQUEST	1645		Prove Owner	1588030310363	1588030310750	OK	 
USER	Prove Ownership	1645	END	1588030310363	1588030310750
USER	Prove Ownership	1649	START	1588030310814	1588030310814
REQUEST	1646		Prove Owner	1588030310474	1588030310836	OK	 
USER	Prove Ownership	1646	END	1588030310473	1588030310836
REQUEST	1647		Prove Owner	1588030310584	1588030310864	OK	 
USER	Prove Ownership	1647	END	1588030310584	1588030310865
USER	Prove Ownership	1650	START	1588030310923	1588030310923
REQUEST	1648		Prove Owner	1588030310704	1588030310945	OK	 
USER	Prove Ownership	1648	END	1588030310704	1588030310946
REQUEST	1650		Prove Owner	1588030310923	1588030311024	OK	 
USER	Prove Ownership	1650	END	1588030310923	1588030311024
USER	Prove Ownership	1651	START	1588030311033	1588030311033
REQUEST	1649		Prove Owner	1588030310814	1588030311055	OK	 
USER	Prove Ownership	1649	END	1588030310814	1588030311056
REQUEST	1651		Prove Owner	1588030311033	1588030311100	OK	 
USER	Prove Ownership	1651	END	1588030311033	1588030311101
USER	Prove Ownership	1652	START	1588030311144	1588030311144
REQUEST	1652		Prove Owner	1588030311144	1588030311203	OK	 
USER	Prove Ownership	1652	END	1588030311144	1588030311203
USER	Prove Ownership	1653	START	1588030311253	1588030311253
REQUEST	1653		Prove Owner	1588030311253	1588030311329	OK	 
USER	Prove Ownership	1653	END	1588030311253	1588030311329
USER	Prove Ownership	1654	START	1588030311363	1588030311363
REQUEST	1654		Prove Owner	1588030311363	1588030311425	OK	 
USER	Prove Ownership	1654	END	1588030311363	1588030311425
USER	Prove Ownership	1655	START	1588030311473	1588030311473
REQUEST	1655		Prove Owner	1588030311473	1588030311554	OK	 
USER	Prove Ownership	1655	END	1588030311473	1588030311554
USER	Prove Ownership	1656	START	1588030311584	1588030311584
REQUEST	1656		Prove Owner	1588030311584	1588030311643	OK	 
USER	Prove Ownership	1656	END	1588030311584	1588030311643
USER	Prove Ownership	1657	START	1588030311703	1588030311703
REQUEST	1657		Prove Owner	1588030311703	1588030311755	OK	 
USER	Prove Ownership	1657	END	1588030311703	1588030311756
USER	Prove Ownership	1658	START	1588030311815	1588030311815
REQUEST	1658		Prove Owner	1588030311815	1588030311879	OK	 
USER	Prove Ownership	1658	END	1588030311815	1588030311879
USER	Prove Ownership	1659	START	1588030311924	1588030311924
REQUEST	1659		Prove Owner	1588030311924	1588030311981	OK	 
USER	Prove Ownership	1659	END	1588030311924	1588030311981
USER	Prove Ownership	1660	START	1588030312035	1588030312035
REQUEST	1660		Prove Owner	1588030312035	1588030312096	OK	 
USER	Prove Ownership	1660	END	1588030312035	1588030312097
USER	Prove Ownership	1661	START	1588030312144	1588030312144
REQUEST	1661		Prove Owner	1588030312145	1588030312220	OK	 
USER	Prove Ownership	1661	END	1588030312144	1588030312221
USER	Prove Ownership	1662	START	1588030312255	1588030312255
REQUEST	1662		Prove Owner	1588030312255	1588030312313	OK	 
USER	Prove Ownership	1662	END	1588030312255	1588030312313
USER	Prove Ownership	1663	START	1588030312364	1588030312364
REQUEST	1663		Prove Owner	1588030312364	1588030312418	OK	 
USER	Prove Ownership	1663	END	1588030312364	1588030312418
USER	Prove Ownership	1664	START	1588030312474	1588030312474
REQUEST	1664		Prove Owner	1588030312475	1588030312530	OK	 
USER	Prove Ownership	1664	END	1588030312474	1588030312530
USER	Prove Ownership	1665	START	1588030312583	1588030312583
REQUEST	1665		Prove Owner	1588030312584	1588030312643	OK	 
USER	Prove Ownership	1665	END	1588030312583	1588030312643
USER	Prove Ownership	1666	START	1588030312703	1588030312703
REQUEST	1666		Prove Owner	1588030312703	1588030312768	OK	 
USER	Prove Ownership	1666	END	1588030312703	1588030312768
USER	Prove Ownership	1667	START	1588030312814	1588030312814
REQUEST	1667		Prove Owner	1588030312814	1588030312873	OK	 
USER	Prove Ownership	1667	END	1588030312814	1588030312873
USER	Prove Ownership	1668	START	1588030312924	1588030312924
USER	Prove Ownership	1669	START	1588030313034	1588030313034
REQUEST	1668		Prove Owner	1588030312924	1588030313071	OK	 
USER	Prove Ownership	1668	END	1588030312924	1588030313071
REQUEST	1669		Prove Owner	1588030313034	1588030313126	OK	 
USER	Prove Ownership	1669	END	1588030313034	1588030313126
USER	Prove Ownership	1670	START	1588030313145	1588030313145
REQUEST	1670		Prove Owner	1588030313145	1588030313204	OK	 
USER	Prove Ownership	1670	END	1588030313145	1588030313204
USER	Prove Ownership	1671	START	1588030313254	1588030313254
REQUEST	1671		Prove Owner	1588030313254	1588030313322	OK	 
USER	Prove Ownership	1671	END	1588030313254	1588030313323
USER	Prove Ownership	1672	START	1588030313363	1588030313363
REQUEST	1672		Prove Owner	1588030313363	1588030313431	OK	 
USER	Prove Ownership	1672	END	1588030313363	1588030313432
USER	Prove Ownership	1673	START	1588030313474	1588030313474
REQUEST	1673		Prove Owner	1588030313474	1588030313546	OK	 
USER	Prove Ownership	1673	END	1588030313474	1588030313546
USER	Prove Ownership	1674	START	1588030313584	1588030313584
REQUEST	1674		Prove Owner	1588030313584	1588030313644	OK	 
USER	Prove Ownership	1674	END	1588030313584	1588030313645
USER	Prove Ownership	1675	START	1588030313703	1588030313703
REQUEST	1675		Prove Owner	1588030313704	1588030313767	OK	 
USER	Prove Ownership	1675	END	1588030313703	1588030313767
USER	Prove Ownership	1676	START	1588030313814	1588030313814
REQUEST	1676		Prove Owner	1588030313815	1588030313876	OK	 
USER	Prove Ownership	1676	END	1588030313814	1588030313876
USER	Prove Ownership	1677	START	1588030313924	1588030313924
REQUEST	1677		Prove Owner	1588030313924	1588030313977	OK	 
USER	Prove Ownership	1677	END	1588030313924	1588030313977
USER	Prove Ownership	1678	START	1588030314033	1588030314033
REQUEST	1678		Prove Owner	1588030314033	1588030314107	OK	 
USER	Prove Ownership	1678	END	1588030314033	1588030314107
USER	Prove Ownership	1679	START	1588030314144	1588030314144
REQUEST	1679		Prove Owner	1588030314144	1588030314213	OK	 
USER	Prove Ownership	1679	END	1588030314144	1588030314213
USER	Prove Ownership	1680	START	1588030314254	1588030314254
REQUEST	1680		Prove Owner	1588030314254	1588030314318	OK	 
USER	Prove Ownership	1680	END	1588030314254	1588030314318
USER	Prove Ownership	1681	START	1588030314364	1588030314364
REQUEST	1681		Prove Owner	1588030314365	1588030314446	OK	 
USER	Prove Ownership	1681	END	1588030314364	1588030314447
USER	Prove Ownership	1682	START	1588030314475	1588030314475
REQUEST	1682		Prove Owner	1588030314475	1588030314547	OK	 
USER	Prove Ownership	1682	END	1588030314475	1588030314547
USER	Prove Ownership	1683	START	1588030314585	1588030314585
REQUEST	1683		Prove Owner	1588030314586	1588030314651	OK	 
USER	Prove Ownership	1683	END	1588030314585	1588030314651
USER	Prove Ownership	1684	START	1588030314704	1588030314704
REQUEST	1684		Prove Owner	1588030314704	1588030314770	OK	 
USER	Prove Ownership	1684	END	1588030314704	1588030314770
USER	Prove Ownership	1685	START	1588030314813	1588030314813
REQUEST	1685		Prove Owner	1588030314813	1588030314877	OK	 
USER	Prove Ownership	1685	END	1588030314813	1588030314877
USER	Prove Ownership	1686	START	1588030314924	1588030314924
REQUEST	1686		Prove Owner	1588030314924	1588030314976	OK	 
USER	Prove Ownership	1686	END	1588030314924	1588030314976
USER	Prove Ownership	1687	START	1588030315034	1588030315034
REQUEST	1687		Prove Owner	1588030315034	1588030315117	OK	 
USER	Prove Ownership	1687	END	1588030315034	1588030315117
USER	Prove Ownership	1688	START	1588030315144	1588030315144
REQUEST	1688		Prove Owner	1588030315144	1588030315224	OK	 
USER	Prove Ownership	1688	END	1588030315144	1588030315224
USER	Prove Ownership	1689	START	1588030315253	1588030315253
REQUEST	1689		Prove Owner	1588030315253	1588030315342	OK	 
USER	Prove Ownership	1689	END	1588030315253	1588030315342
