RUN	computerdatabase.ProveOwner	proveowner	1588092760519	9 per second	3.3.1
USER	Prove Ownership	1321	START	1588092908594	1588092908594
REQUEST	1319		Prove Owner	1588092908374	1588092908627	OK	 
USER	Prove Ownership	1319	END	1588092908374	1588092908627
REQUEST	1320		Prove Owner	1588092908486	1588092908664	OK	 
USER	Prove Ownership	1320	END	1588092908485	1588092908664
REQUEST	1321		Prove Owner	1588092908594	1588092908693	OK	 
USER	Prove Ownership	1321	END	1588092908594	1588092908693
USER	Prove Ownership	1322	START	1588092908704	1588092908704
REQUEST	1322		Prove Owner	1588092908704	1588092908752	OK	 
USER	Prove Ownership	1322	END	1588092908704	1588092908752
USER	Prove Ownership	1323	START	1588092908816	1588092908816
REQUEST	1323		Prove Owner	1588092908816	1588092908871	OK	 
USER	Prove Ownership	1323	END	1588092908816	1588092908871
USER	Prove Ownership	1324	START	1588092908924	1588092908924
REQUEST	1324		Prove Owner	1588092908925	1588092908976	OK	 
USER	Prove Ownership	1324	END	1588092908924	1588092908976
USER	Prove Ownership	1325	START	1588092909035	1588092909035
REQUEST	1325		Prove Owner	1588092909036	1588092909115	OK	 
USER	Prove Ownership	1325	END	1588092909035	1588092909115
USER	Prove Ownership	1326	START	1588092909144	1588092909144
REQUEST	1326		Prove Owner	1588092909144	1588092909206	OK	 
USER	Prove Ownership	1326	END	1588092909144	1588092909206
USER	Prove Ownership	1327	START	1588092909256	1588092909256
REQUEST	1327		Prove Owner	1588092909256	1588092909312	OK	 
USER	Prove Ownership	1327	END	1588092909256	1588092909312
USER	Prove Ownership	1328	START	1588092909364	1588092909364
REQUEST	1328		Prove Owner	1588092909365	1588092909432	OK	 
USER	Prove Ownership	1328	END	1588092909364	1588092909433
USER	Prove Ownership	1329	START	1588092909485	1588092909485
REQUEST	1329		Prove Owner	1588092909485	1588092909573	OK	 
USER	Prove Ownership	1329	END	1588092909485	1588092909573
USER	Prove Ownership	1330	START	1588092909595	1588092909595
REQUEST	1330		Prove Owner	1588092909595	1588092909645	OK	 
USER	Prove Ownership	1330	END	1588092909595	1588092909645
USER	Prove Ownership	1331	START	1588092909704	1588092909704
REQUEST	1331		Prove Owner	1588092909704	1588092909742	OK	 
USER	Prove Ownership	1331	END	1588092909704	1588092909742
USER	Prove Ownership	1332	START	1588092909814	1588092909814
REQUEST	1332		Prove Owner	1588092909814	1588092909858	OK	 
USER	Prove Ownership	1332	END	1588092909814	1588092909858
USER	Prove Ownership	1333	START	1588092909926	1588092909926
REQUEST	1333		Prove Owner	1588092909926	1588092909977	OK	 
USER	Prove Ownership	1333	END	1588092909926	1588092909978
USER	Prove Ownership	1334	START	1588092910033	1588092910033
REQUEST	1334		Prove Owner	1588092910034	1588092910116	OK	 
USER	Prove Ownership	1334	END	1588092910033	1588092910116
USER	Prove Ownership	1335	START	1588092910143	1588092910143
REQUEST	1335		Prove Owner	1588092910144	1588092910200	OK	 
USER	Prove Ownership	1335	END	1588092910143	1588092910201
USER	Prove Ownership	1336	START	1588092910254	1588092910254
REQUEST	1336		Prove Owner	1588092910254	1588092910306	OK	 
USER	Prove Ownership	1336	END	1588092910254	1588092910307
USER	Prove Ownership	1337	START	1588092910366	1588092910366
REQUEST	1337		Prove Owner	1588092910366	1588092910434	OK	 
USER	Prove Ownership	1337	END	1588092910366	1588092910434
USER	Prove Ownership	1338	START	1588092910485	1588092910485
REQUEST	1338		Prove Owner	1588092910486	1588092910541	OK	 
USER	Prove Ownership	1338	END	1588092910485	1588092910542
USER	Prove Ownership	1339	START	1588092910594	1588092910594
REQUEST	1339		Prove Owner	1588092910594	1588092910650	OK	 
USER	Prove Ownership	1339	END	1588092910594	1588092910650
USER	Prove Ownership	1340	START	1588092910704	1588092910704
REQUEST	1340		Prove Owner	1588092910705	1588092910753	OK	 
USER	Prove Ownership	1340	END	1588092910704	1588092910753
USER	Prove Ownership	1341	START	1588092910814	1588092910814
REQUEST	1341		Prove Owner	1588092910814	1588092910873	OK	 
USER	Prove Ownership	1341	END	1588092910814	1588092910874
USER	Prove Ownership	1342	START	1588092910923	1588092910923
REQUEST	1342		Prove Owner	1588092910924	1588092910974	OK	 
USER	Prove Ownership	1342	END	1588092910923	1588092910974
USER	Prove Ownership	1343	START	1588092911034	1588092911034
REQUEST	1343		Prove Owner	1588092911034	1588092911117	OK	 
USER	Prove Ownership	1343	END	1588092911034	1588092911117
USER	Prove Ownership	1344	START	1588092911144	1588092911144
REQUEST	1344		Prove Owner	1588092911144	1588092911220	OK	 
USER	Prove Ownership	1344	END	1588092911144	1588092911220
USER	Prove Ownership	1345	START	1588092911254	1588092911254
REQUEST	1345		Prove Owner	1588092911255	1588092911300	OK	 
USER	Prove Ownership	1345	END	1588092911254	1588092911301
USER	Prove Ownership	1346	START	1588092911363	1588092911363
REQUEST	1346		Prove Owner	1588092911364	1588092911427	OK	 
USER	Prove Ownership	1346	END	1588092911363	1588092911428
USER	Prove Ownership	1347	START	1588092911486	1588092911486
REQUEST	1347		Prove Owner	1588092911486	1588092911544	OK	 
USER	Prove Ownership	1347	END	1588092911486	1588092911545
USER	Prove Ownership	1348	START	1588092911594	1588092911594
REQUEST	1348		Prove Owner	1588092911594	1588092911655	OK	 
USER	Prove Ownership	1348	END	1588092911594	1588092911655
USER	Prove Ownership	1349	START	1588092911703	1588092911703
REQUEST	1349		Prove Owner	1588092911704	1588092911773	OK	 
USER	Prove Ownership	1349	END	1588092911703	1588092911773
USER	Prove Ownership	1350	START	1588092911815	1588092911815
REQUEST	1350		Prove Owner	1588092911816	1588092911867	OK	 
USER	Prove Ownership	1350	END	1588092911815	1588092911867
USER	Prove Ownership	1351	START	1588092911923	1588092911923
REQUEST	1351		Prove Owner	1588092911924	1588092911973	OK	 
USER	Prove Ownership	1351	END	1588092911923	1588092911973
USER	Prove Ownership	1352	START	1588092912036	1588092912036
REQUEST	1352		Prove Owner	1588092912036	1588092912115	OK	 
USER	Prove Ownership	1352	END	1588092912036	1588092912115
USER	Prove Ownership	1353	START	1588092912144	1588092912144
REQUEST	1353		Prove Owner	1588092912144	1588092912212	OK	 
USER	Prove Ownership	1353	END	1588092912144	1588092912212
USER	Prove Ownership	1354	START	1588092912253	1588092912253
REQUEST	1354		Prove Owner	1588092912254	1588092912313	OK	 
USER	Prove Ownership	1354	END	1588092912253	1588092912313
USER	Prove Ownership	1355	START	1588092912363	1588092912363
REQUEST	1355		Prove Owner	1588092912364	1588092912425	OK	 
USER	Prove Ownership	1355	END	1588092912363	1588092912425
USER	Prove Ownership	1356	START	1588092912483	1588092912483
REQUEST	1356		Prove Owner	1588092912484	1588092912546	OK	 
USER	Prove Ownership	1356	END	1588092912483	1588092912546
USER	Prove Ownership	1357	START	1588092912594	1588092912594
REQUEST	1357		Prove Owner	1588092912594	1588092912646	OK	 
USER	Prove Ownership	1357	END	1588092912594	1588092912647
USER	Prove Ownership	1358	START	1588092912704	1588092912704
REQUEST	1358		Prove Owner	1588092912705	1588092912762	OK	 
USER	Prove Ownership	1358	END	1588092912704	1588092912762
USER	Prove Ownership	1359	START	1588092912814	1588092912814
REQUEST	1359		Prove Owner	1588092912814	1588092912860	OK	 
USER	Prove Ownership	1359	END	1588092912814	1588092912861
USER	Prove Ownership	1360	START	1588092912926	1588092912926
REQUEST	1360		Prove Owner	1588092912927	1588092912998	OK	 
USER	Prove Ownership	1360	END	1588092912926	1588092912998
USER	Prove Ownership	1361	START	1588092913036	1588092913036
REQUEST	1361		Prove Owner	1588092913036	1588092913107	OK	 
USER	Prove Ownership	1361	END	1588092913036	1588092913108
USER	Prove Ownership	1362	START	1588092913154	1588092913154
REQUEST	1362		Prove Owner	1588092913154	1588092913203	OK	 
USER	Prove Ownership	1362	END	1588092913154	1588092913203
USER	Prove Ownership	1363	START	1588092913264	1588092913264
REQUEST	1363		Prove Owner	1588092913265	1588092913327	OK	 
USER	Prove Ownership	1363	END	1588092913264	1588092913328
USER	Prove Ownership	1364	START	1588092913375	1588092913375
REQUEST	1364		Prove Owner	1588092913375	1588092913427	OK	 
USER	Prove Ownership	1364	END	1588092913375	1588092913427
USER	Prove Ownership	1365	START	1588092913484	1588092913484
REQUEST	1365		Prove Owner	1588092913485	1588092913540	OK	 
USER	Prove Ownership	1365	END	1588092913484	1588092913540
USER	Prove Ownership	1366	START	1588092913595	1588092913595
REQUEST	1366		Prove Owner	1588092913596	1588092913647	OK	 
USER	Prove Ownership	1366	END	1588092913595	1588092913647
USER	Prove Ownership	1367	START	1588092913703	1588092913703
REQUEST	1367		Prove Owner	1588092913704	1588092913772	OK	 
USER	Prove Ownership	1367	END	1588092913703	1588092913773
USER	Prove Ownership	1368	START	1588092913814	1588092913814
REQUEST	1368		Prove Owner	1588092913815	1588092913858	OK	 
USER	Prove Ownership	1368	END	1588092913814	1588092913858
USER	Prove Ownership	1369	START	1588092913924	1588092913924
REQUEST	1369		Prove Owner	1588092913924	1588092913987	OK	 
USER	Prove Ownership	1369	END	1588092913924	1588092913988
USER	Prove Ownership	1370	START	1588092914035	1588092914035
REQUEST	1370		Prove Owner	1588092914036	1588092914107	OK	 
USER	Prove Ownership	1370	END	1588092914035	1588092914107
USER	Prove Ownership	1371	START	1588092914144	1588092914144
REQUEST	1371		Prove Owner	1588092914144	1588092914209	OK	 
USER	Prove Ownership	1371	END	1588092914144	1588092914209
USER	Prove Ownership	1372	START	1588092914254	1588092914254
REQUEST	1372		Prove Owner	1588092914255	1588092914321	OK	 
USER	Prove Ownership	1372	END	1588092914254	1588092914321
USER	Prove Ownership	1373	START	1588092914374	1588092914374
REQUEST	1373		Prove Owner	1588092914375	1588092914433	OK	 
USER	Prove Ownership	1373	END	1588092914374	1588092914434
USER	Prove Ownership	1374	START	1588092914485	1588092914485
REQUEST	1374		Prove Owner	1588092914485	1588092914553	OK	 
USER	Prove Ownership	1374	END	1588092914485	1588092914554
USER	Prove Ownership	1375	START	1588092914593	1588092914593
REQUEST	1375		Prove Owner	1588092914594	1588092914658	OK	 
USER	Prove Ownership	1375	END	1588092914593	1588092914659
USER	Prove Ownership	1376	START	1588092914704	1588092914704
REQUEST	1376		Prove Owner	1588092914704	1588092914764	OK	 
USER	Prove Ownership	1376	END	1588092914704	1588092914765
USER	Prove Ownership	1377	START	1588092914816	1588092914816
REQUEST	1377		Prove Owner	1588092914817	1588092914877	OK	 
USER	Prove Ownership	1377	END	1588092914816	1588092914878
USER	Prove Ownership	1378	START	1588092914925	1588092914925
REQUEST	1378		Prove Owner	1588092914925	1588092914977	OK	 
USER	Prove Ownership	1378	END	1588092914925	1588092914977
USER	Prove Ownership	1379	START	1588092915034	1588092915034
REQUEST	1379		Prove Owner	1588092915034	1588092915111	OK	 
USER	Prove Ownership	1379	END	1588092915034	1588092915111
USER	Prove Ownership	1380	START	1588092915145	1588092915145
REQUEST	1380		Prove Owner	1588092915145	1588092915195	OK	 
USER	Prove Ownership	1380	END	1588092915145	1588092915195
USER	Prove Ownership	1381	START	1588092915263	1588092915263
REQUEST	1381		Prove Owner	1588092915264	1588092915316	OK	 
USER	Prove Ownership	1381	END	1588092915263	1588092915316
USER	Prove Ownership	1382	START	1588092915374	1588092915374
REQUEST	1382		Prove Owner	1588092915375	1588092915437	OK	 
USER	Prove Ownership	1382	END	1588092915374	1588092915437
USER	Prove Ownership	1383	START	1588092915484	1588092915484
REQUEST	1383		Prove Owner	1588092915485	1588092915539	OK	 
USER	Prove Ownership	1383	END	1588092915484	1588092915539
USER	Prove Ownership	1384	START	1588092915594	1588092915594
REQUEST	1384		Prove Owner	1588092915594	1588092915641	OK	 
USER	Prove Ownership	1384	END	1588092915594	1588092915641
USER	Prove Ownership	1385	START	1588092915704	1588092915704
REQUEST	1385		Prove Owner	1588092915704	1588092915771	OK	 
USER	Prove Ownership	1385	END	1588092915704	1588092915771
USER	Prove Ownership	1386	START	1588092915813	1588092915813
REQUEST	1386		Prove Owner	1588092915813	1588092915875	OK	 
USER	Prove Ownership	1386	END	1588092915813	1588092915876
USER	Prove Ownership	1387	START	1588092915925	1588092915925
REQUEST	1387		Prove Owner	1588092915925	1588092915980	OK	 
USER	Prove Ownership	1387	END	1588092915925	1588092915980
USER	Prove Ownership	1388	START	1588092916035	1588092916035
REQUEST	1388		Prove Owner	1588092916036	1588092916119	OK	 
USER	Prove Ownership	1388	END	1588092916035	1588092916119
USER	Prove Ownership	1389	START	1588092916144	1588092916144
REQUEST	1389		Prove Owner	1588092916144	1588092916232	OK	 
USER	Prove Ownership	1389	END	1588092916144	1588092916233
USER	Prove Ownership	1390	START	1588092916264	1588092916264
REQUEST	1390		Prove Owner	1588092916264	1588092916347	OK	 
USER	Prove Ownership	1390	END	1588092916264	1588092916347
USER	Prove Ownership	1391	START	1588092916376	1588092916376
REQUEST	1391		Prove Owner	1588092916376	1588092916447	OK	 
USER	Prove Ownership	1391	END	1588092916376	1588092916447
USER	Prove Ownership	1392	START	1588092916485	1588092916485
REQUEST	1392		Prove Owner	1588092916485	1588092916548	OK	 
USER	Prove Ownership	1392	END	1588092916485	1588092916548
USER	Prove Ownership	1393	START	1588092916594	1588092916594
REQUEST	1393		Prove Owner	1588092916595	1588092916666	OK	 
USER	Prove Ownership	1393	END	1588092916594	1588092916667
USER	Prove Ownership	1394	START	1588092916704	1588092916704
REQUEST	1394		Prove Owner	1588092916704	1588092916756	OK	 
USER	Prove Ownership	1394	END	1588092916704	1588092916756
USER	Prove Ownership	1395	START	1588092916816	1588092916816
REQUEST	1395		Prove Owner	1588092916816	1588092916866	OK	 
USER	Prove Ownership	1395	END	1588092916816	1588092916866
USER	Prove Ownership	1396	START	1588092916925	1588092916925
REQUEST	1396		Prove Owner	1588092916925	1588092916973	OK	 
USER	Prove Ownership	1396	END	1588092916925	1588092916973
USER	Prove Ownership	1397	START	1588092917034	1588092917034
REQUEST	1397		Prove Owner	1588092917035	1588092917104	OK	 
USER	Prove Ownership	1397	END	1588092917034	1588092917105
USER	Prove Ownership	1398	START	1588092917144	1588092917144
REQUEST	1398		Prove Owner	1588092917145	1588092917227	OK	 
USER	Prove Ownership	1398	END	1588092917144	1588092917227
USER	Prove Ownership	1399	START	1588092917265	1588092917265
REQUEST	1399		Prove Owner	1588092917266	1588092917318	OK	 
USER	Prove Ownership	1399	END	1588092917265	1588092917318
USER	Prove Ownership	1400	START	1588092917373	1588092917373
REQUEST	1400		Prove Owner	1588092917374	1588092917428	OK	 
USER	Prove Ownership	1400	END	1588092917373	1588092917428
USER	Prove Ownership	1401	START	1588092917484	1588092917484
REQUEST	1401		Prove Owner	1588092917485	1588092917538	OK	 
USER	Prove Ownership	1401	END	1588092917484	1588092917539
USER	Prove Ownership	1402	START	1588092917594	1588092917594
REQUEST	1402		Prove Owner	1588092917595	1588092917648	OK	 
USER	Prove Ownership	1402	END	1588092917594	1588092917648
USER	Prove Ownership	1403	START	1588092917704	1588092917704
USER	Prove Ownership	1404	START	1588092917815	1588092917815
REQUEST	1403		Prove Owner	1588092917704	1588092917861	OK	 
USER	Prove Ownership	1403	END	1588092917704	1588092917861
USER	Prove Ownership	1405	START	1588092917923	1588092917923
REQUEST	1404		Prove Owner	1588092917815	1588092917935	OK	 
USER	Prove Ownership	1404	END	1588092917815	1588092917935
USER	Prove Ownership	1406	START	1588092918034	1588092918034
REQUEST	1405		Prove Owner	1588092917923	1588092918064	OK	 
USER	Prove Ownership	1405	END	1588092917923	1588092918064
USER	Prove Ownership	1407	START	1588092918143	1588092918143
USER	Prove Ownership	1408	START	1588092918264	1588092918264
REQUEST	1406		Prove Owner	1588092918035	1588092918277	OK	 
USER	Prove Ownership	1406	END	1588092918034	1588092918278
REQUEST	1407		Prove Owner	1588092918144	1588092918312	OK	 
USER	Prove Ownership	1407	END	1588092918143	1588092918312
USER	Prove Ownership	1409	START	1588092918373	1588092918373
REQUEST	1408		Prove Owner	1588092918265	1588092918460	OK	 
USER	Prove Ownership	1408	END	1588092918264	1588092918460
USER	Prove Ownership	1410	START	1588092918483	1588092918483
REQUEST	1409		Prove Owner	1588092918374	1588092918505	OK	 
USER	Prove Ownership	1409	END	1588092918373	1588092918505
REQUEST	1410		Prove Owner	1588092918483	1588092918566	OK	 
USER	Prove Ownership	1410	END	1588092918483	1588092918566
USER	Prove Ownership	1411	START	1588092918594	1588092918594
REQUEST	1411		Prove Owner	1588092918595	1588092918643	OK	 
USER	Prove Ownership	1411	END	1588092918594	1588092918643
USER	Prove Ownership	1412	START	1588092918704	1588092918704
REQUEST	1412		Prove Owner	1588092918704	1588092918743	OK	 
USER	Prove Ownership	1412	END	1588092918704	1588092918743
USER	Prove Ownership	1413	START	1588092918814	1588092918814
REQUEST	1413		Prove Owner	1588092918814	1588092918855	OK	 
USER	Prove Ownership	1413	END	1588092918814	1588092918855
USER	Prove Ownership	1414	START	1588092918924	1588092918924
REQUEST	1414		Prove Owner	1588092918925	1588092918974	OK	 
USER	Prove Ownership	1414	END	1588092918924	1588092918974
USER	Prove Ownership	1415	START	1588092919035	1588092919035
REQUEST	1415		Prove Owner	1588092919035	1588092919082	OK	 
USER	Prove Ownership	1415	END	1588092919035	1588092919083
USER	Prove Ownership	1416	START	1588092919143	1588092919143
REQUEST	1416		Prove Owner	1588092919144	1588092919186	OK	 
USER	Prove Ownership	1416	END	1588092919143	1588092919186
USER	Prove Ownership	1417	START	1588092919255	1588092919255
REQUEST	1417		Prove Owner	1588092919255	1588092919294	OK	 
USER	Prove Ownership	1417	END	1588092919255	1588092919294
USER	Prove Ownership	1418	START	1588092919373	1588092919373
USER	Prove Ownership	1419	START	1588092919484	1588092919484
REQUEST	1418		Prove Owner	1588092919374	1588092919491	OK	 
USER	Prove Ownership	1418	END	1588092919373	1588092919492
REQUEST	1419		Prove Owner	1588092919485	1588092919538	OK	 
USER	Prove Ownership	1419	END	1588092919484	1588092919538
USER	Prove Ownership	1420	START	1588092919594	1588092919594
REQUEST	1420		Prove Owner	1588092919594	1588092919672	OK	 
USER	Prove Ownership	1420	END	1588092919594	1588092919672
USER	Prove Ownership	1421	START	1588092919703	1588092919703
REQUEST	1421		Prove Owner	1588092919703	1588092919762	OK	 
USER	Prove Ownership	1421	END	1588092919703	1588092919762
USER	Prove Ownership	1422	START	1588092919816	1588092919816
REQUEST	1422		Prove Owner	1588092919816	1588092919869	OK	 
USER	Prove Ownership	1422	END	1588092919816	1588092919869
USER	Prove Ownership	1423	START	1588092919926	1588092919926
REQUEST	1423		Prove Owner	1588092919926	1588092919975	OK	 
USER	Prove Ownership	1423	END	1588092919926	1588092919975
USER	Prove Ownership	1424	START	1588092920035	1588092920035
REQUEST	1424		Prove Owner	1588092920035	1588092920121	OK	 
USER	Prove Ownership	1424	END	1588092920035	1588092920121
USER	Prove Ownership	1425	START	1588092920145	1588092920145
REQUEST	1425		Prove Owner	1588092920145	1588092920208	OK	 
USER	Prove Ownership	1425	END	1588092920145	1588092920208
USER	Prove Ownership	1426	START	1588092920256	1588092920256
REQUEST	1426		Prove Owner	1588092920256	1588092920307	OK	 
USER	Prove Ownership	1426	END	1588092920256	1588092920308
USER	Prove Ownership	1427	START	1588092920374	1588092920374
REQUEST	1427		Prove Owner	1588092920375	1588092920427	OK	 
USER	Prove Ownership	1427	END	1588092920374	1588092920427
USER	Prove Ownership	1428	START	1588092920485	1588092920485
REQUEST	1428		Prove Owner	1588092920485	1588092920548	OK	 
USER	Prove Ownership	1428	END	1588092920485	1588092920549
USER	Prove Ownership	1429	START	1588092920595	1588092920595
REQUEST	1429		Prove Owner	1588092920595	1588092920691	OK	 
USER	Prove Ownership	1429	END	1588092920595	1588092920691
USER	Prove Ownership	1430	START	1588092920704	1588092920704
REQUEST	1430		Prove Owner	1588092920704	1588092920759	OK	 
USER	Prove Ownership	1430	END	1588092920704	1588092920759
USER	Prove Ownership	1431	START	1588092920815	1588092920815
REQUEST	1431		Prove Owner	1588092920815	1588092920883	OK	 
USER	Prove Ownership	1431	END	1588092920815	1588092920883
USER	Prove Ownership	1432	START	1588092920924	1588092920924
REQUEST	1432		Prove Owner	1588092920924	1588092920986	OK	 
USER	Prove Ownership	1432	END	1588092920924	1588092920986
USER	Prove Ownership	1433	START	1588092921034	1588092921034
REQUEST	1433		Prove Owner	1588092921034	1588092921087	OK	 
USER	Prove Ownership	1433	END	1588092921034	1588092921088
USER	Prove Ownership	1434	START	1588092921144	1588092921144
REQUEST	1434		Prove Owner	1588092921144	1588092921199	OK	 
USER	Prove Ownership	1434	END	1588092921144	1588092921199
USER	Prove Ownership	1435	START	1588092921265	1588092921265
REQUEST	1435		Prove Owner	1588092921266	1588092921323	OK	 
USER	Prove Ownership	1435	END	1588092921265	1588092921324
USER	Prove Ownership	1436	START	1588092921374	1588092921374
REQUEST	1436		Prove Owner	1588092921375	1588092921428	OK	 
USER	Prove Ownership	1436	END	1588092921374	1588092921428
USER	Prove Ownership	1437	START	1588092921484	1588092921484
REQUEST	1437		Prove Owner	1588092921484	1588092921542	OK	 
USER	Prove Ownership	1437	END	1588092921484	1588092921542
USER	Prove Ownership	1438	START	1588092921595	1588092921595
REQUEST	1438		Prove Owner	1588092921595	1588092921688	OK	 
USER	Prove Ownership	1438	END	1588092921595	1588092921688
USER	Prove Ownership	1439	START	1588092921704	1588092921704
REQUEST	1439		Prove Owner	1588092921704	1588092921775	OK	 
USER	Prove Ownership	1439	END	1588092921704	1588092921775
USER	Prove Ownership	1440	START	1588092921814	1588092921814
REQUEST	1440		Prove Owner	1588092921815	1588092921878	OK	 
USER	Prove Ownership	1440	END	1588092921814	1588092921878
USER	Prove Ownership	1441	START	1588092921924	1588092921924
REQUEST	1441		Prove Owner	1588092921924	1588092921983	OK	 
USER	Prove Ownership	1441	END	1588092921924	1588092921984
USER	Prove Ownership	1442	START	1588092922033	1588092922033
REQUEST	1442		Prove Owner	1588092922034	1588092922081	OK	 
USER	Prove Ownership	1442	END	1588092922033	1588092922081
USER	Prove Ownership	1443	START	1588092922153	1588092922153
USER	Prove Ownership	1444	START	1588092922263	1588092922263
REQUEST	1443		Prove Owner	1588092922154	1588092922266	OK	 
USER	Prove Ownership	1443	END	1588092922153	1588092922266
REQUEST	1444		Prove Owner	1588092922263	1588092922349	OK	 
USER	Prove Ownership	1444	END	1588092922263	1588092922349
USER	Prove Ownership	1445	START	1588092922373	1588092922373
REQUEST	1445		Prove Owner	1588092922374	1588092922428	OK	 
USER	Prove Ownership	1445	END	1588092922373	1588092922428
USER	Prove Ownership	1446	START	1588092922483	1588092922483
REQUEST	1446		Prove Owner	1588092922484	1588092922543	OK	 
USER	Prove Ownership	1446	END	1588092922483	1588092922543
USER	Prove Ownership	1447	START	1588092922595	1588092922595
REQUEST	1447		Prove Owner	1588092922596	1588092922651	OK	 
USER	Prove Ownership	1447	END	1588092922595	1588092922652
USER	Prove Ownership	1448	START	1588092922704	1588092922704
REQUEST	1448		Prove Owner	1588092922705	1588092922767	OK	 
USER	Prove Ownership	1448	END	1588092922704	1588092922767
USER	Prove Ownership	1449	START	1588092922816	1588092922816
REQUEST	1449		Prove Owner	1588092922817	1588092922880	OK	 
USER	Prove Ownership	1449	END	1588092922816	1588092922880
USER	Prove Ownership	1450	START	1588092922923	1588092922923
REQUEST	1450		Prove Owner	1588092922924	1588092922987	OK	 
USER	Prove Ownership	1450	END	1588092922923	1588092922987
USER	Prove Ownership	1451	START	1588092923035	1588092923035
REQUEST	1451		Prove Owner	1588092923035	1588092923087	OK	 
USER	Prove Ownership	1451	END	1588092923035	1588092923088
USER	Prove Ownership	1452	START	1588092923145	1588092923145
REQUEST	1452		Prove Owner	1588092923145	1588092923193	OK	 
USER	Prove Ownership	1452	END	1588092923145	1588092923193
USER	Prove Ownership	1453	START	1588092923264	1588092923264
REQUEST	1453		Prove Owner	1588092923265	1588092923331	OK	 
USER	Prove Ownership	1453	END	1588092923264	1588092923332
USER	Prove Ownership	1454	START	1588092923374	1588092923374
REQUEST	1454		Prove Owner	1588092923374	1588092923422	OK	 
USER	Prove Ownership	1454	END	1588092923374	1588092923422
USER	Prove Ownership	1455	START	1588092923483	1588092923483
REQUEST	1455		Prove Owner	1588092923484	1588092923528	OK	 
USER	Prove Ownership	1455	END	1588092923483	1588092923529
USER	Prove Ownership	1456	START	1588092923595	1588092923595
REQUEST	1456		Prove Owner	1588092923595	1588092923659	OK	 
USER	Prove Ownership	1456	END	1588092923595	1588092923659
USER	Prove Ownership	1457	START	1588092923704	1588092923704
REQUEST	1457		Prove Owner	1588092923704	1588092923747	OK	 
USER	Prove Ownership	1457	END	1588092923704	1588092923747
USER	Prove Ownership	1458	START	1588092923813	1588092923813
REQUEST	1458		Prove Owner	1588092923813	1588092923855	OK	 
USER	Prove Ownership	1458	END	1588092923813	1588092923855
USER	Prove Ownership	1459	START	1588092923926	1588092923926
REQUEST	1459		Prove Owner	1588092923927	1588092923975	OK	 
USER	Prove Ownership	1459	END	1588092923926	1588092923975
USER	Prove Ownership	1460	START	1588092924037	1588092924037
REQUEST	1460		Prove Owner	1588092924037	1588092924099	OK	 
USER	Prove Ownership	1460	END	1588092924037	1588092924100
USER	Prove Ownership	1461	START	1588092924143	1588092924143
REQUEST	1461		Prove Owner	1588092924144	1588092924221	OK	 
USER	Prove Ownership	1461	END	1588092924143	1588092924222
USER	Prove Ownership	1462	START	1588092924263	1588092924263
REQUEST	1462		Prove Owner	1588092924264	1588092924316	OK	 
USER	Prove Ownership	1462	END	1588092924263	1588092924316
USER	Prove Ownership	1463	START	1588092924373	1588092924373
REQUEST	1463		Prove Owner	1588092924374	1588092924429	OK	 
USER	Prove Ownership	1463	END	1588092924373	1588092924429
USER	Prove Ownership	1464	START	1588092924486	1588092924486
REQUEST	1464		Prove Owner	1588092924486	1588092924540	OK	 
USER	Prove Ownership	1464	END	1588092924486	1588092924540
USER	Prove Ownership	1465	START	1588092924594	1588092924594
REQUEST	1465		Prove Owner	1588092924595	1588092924659	OK	 
USER	Prove Ownership	1465	END	1588092924594	1588092924659
USER	Prove Ownership	1466	START	1588092924705	1588092924705
REQUEST	1466		Prove Owner	1588092924705	1588092924748	OK	 
USER	Prove Ownership	1466	END	1588092924705	1588092924748
USER	Prove Ownership	1467	START	1588092924816	1588092924816
REQUEST	1467		Prove Owner	1588092924817	1588092924868	OK	 
USER	Prove Ownership	1467	END	1588092924816	1588092924868
USER	Prove Ownership	1468	START	1588092924926	1588092924926
REQUEST	1468		Prove Owner	1588092924927	1588092924979	OK	 
USER	Prove Ownership	1468	END	1588092924926	1588092924980
USER	Prove Ownership	1469	START	1588092925034	1588092925034
REQUEST	1469		Prove Owner	1588092925035	1588092925089	OK	 
USER	Prove Ownership	1469	END	1588092925034	1588092925090
USER	Prove Ownership	1470	START	1588092925144	1588092925144
REQUEST	1470		Prove Owner	1588092925145	1588092925202	OK	 
USER	Prove Ownership	1470	END	1588092925144	1588092925202
USER	Prove Ownership	1471	START	1588092925264	1588092925264
REQUEST	1471		Prove Owner	1588092925264	1588092925324	OK	 
USER	Prove Ownership	1471	END	1588092925264	1588092925324
USER	Prove Ownership	1472	START	1588092925374	1588092925374
REQUEST	1472		Prove Owner	1588092925375	1588092925422	OK	 
USER	Prove Ownership	1472	END	1588092925374	1588092925423
USER	Prove Ownership	1473	START	1588092925486	1588092925486
REQUEST	1473		Prove Owner	1588092925486	1588092925560	OK	 
USER	Prove Ownership	1473	END	1588092925486	1588092925560
USER	Prove Ownership	1474	START	1588092925594	1588092925594
REQUEST	1474		Prove Owner	1588092925594	1588092925672	OK	 
USER	Prove Ownership	1474	END	1588092925594	1588092925673
USER	Prove Ownership	1475	START	1588092925706	1588092925706
REQUEST	1475		Prove Owner	1588092925706	1588092925757	OK	 
USER	Prove Ownership	1475	END	1588092925706	1588092925757
USER	Prove Ownership	1476	START	1588092925815	1588092925815
