RUN	computerdatabase.AccessService	accessservice	1604150229091	 	3.3.1
USER	Access Service	9516	END	1604151182715	1604151242721
USER	Access Service	10116	START	1604151242725	1604151242725
REQUEST	9686		Access Service	1604151199725	1604151242785	OK	 
USER	Access Service	9686	END	1604151199725	1604151242785
USER	Access Service	10117	START	1604151242824	1604151242824
REQUEST	9760		Access Service	1604151207125	1604151242893	OK	 
USER	Access Service	9760	END	1604151207125	1604151242893
REQUEST	9518		Access Service	1604151182918	1604151242924	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 504
USER	Access Service	9518	END	1604151182917	1604151242924
USER	Access Service	10118	START	1604151242924	1604151242924
USER	Access Service	10119	START	1604151243025	1604151243025
REQUEST	9768		Access Service	1604151207915	1604151243059	OK	 
USER	Access Service	9768	END	1604151207914	1604151243059
USER	Access Service	10120	START	1604151243125	1604151243125
REQUEST	9520		Access Service	1604151183117	1604151243126	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9520	END	1604151183117	1604151243126
USER	Access Service	10121	START	1604151243224	1604151243224
USER	Access Service	10122	START	1604151243324	1604151243324
REQUEST	9522		Access Service	1604151183324	1604151243325	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9522	END	1604151183324	1604151243325
REQUEST	9738		Access Service	1604151204915	1604151243347	OK	 
USER	Access Service	9738	END	1604151204915	1604151243347
USER	Access Service	10123	START	1604151243424	1604151243424
REQUEST	9523		Access Service	1604151183424	1604151243424	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9523	END	1604151183424	1604151243424
REQUEST	9771		Access Service	1604151208217	1604151243455	OK	 
USER	Access Service	9771	END	1604151208217	1604151243455
USER	Access Service	10124	START	1604151243525	1604151243525
USER	Access Service	10125	START	1604151243626	1604151243626
USER	Access Service	10126	START	1604151243724	1604151243724
REQUEST	9526		Access Service	1604151183726	1604151243726	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9526	END	1604151183725	1604151243726
USER	Access Service	10127	START	1604151243825	1604151243825
REQUEST	9527		Access Service	1604151183825	1604151243825	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9527	END	1604151183825	1604151243825
USER	Access Service	10128	START	1604151243924	1604151243924
REQUEST	9528		Access Service	1604151183928	1604151243928	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9528	END	1604151183927	1604151243928
REQUEST	9773		Access Service	1604151208415	1604151243954	OK	 
USER	Access Service	9773	END	1604151208415	1604151243954
REQUEST	9641		Access Service	1604151195207	1604151243995	OK	 
USER	Access Service	9641	END	1604151195207	1604151243995
USER	Access Service	10129	START	1604151244025	1604151244025
REQUEST	9775		Access Service	1604151208615	1604151244054	OK	 
USER	Access Service	9775	END	1604151208614	1604151244054
USER	Access Service	10130	START	1604151244126	1604151244126
REQUEST	9530		Access Service	1604151184125	1604151244127	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9530	END	1604151184125	1604151244127
USER	Access Service	10131	START	1604151244224	1604151244224
REQUEST	9531		Access Service	1604151184224	1604151244224	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9531	END	1604151184224	1604151244224
USER	Access Service	10132	START	1604151244324	1604151244324
REQUEST	9711		Access Service	1604151202225	1604151244386	OK	 
USER	Access Service	9711	END	1604151202225	1604151244386
USER	Access Service	10133	START	1604151244425	1604151244425
REQUEST	9533		Access Service	1604151184425	1604151244425	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9533	END	1604151184425	1604151244425
REQUEST	9750		Access Service	1604151206115	1604151244493	OK	 
USER	Access Service	9750	END	1604151206115	1604151244493
USER	Access Service	10134	START	1604151244525	1604151244525
REQUEST	9534		Access Service	1604151184524	1604151244526	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9534	END	1604151184524	1604151244526
USER	Access Service	10135	START	1604151244625	1604151244625
REQUEST	9535		Access Service	1604151184624	1604151244626	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9535	END	1604151184624	1604151244626
USER	Access Service	10136	START	1604151244724	1604151244724
USER	Access Service	10137	START	1604151244825	1604151244825
REQUEST	9772		Access Service	1604151208315	1604151244836	OK	 
USER	Access Service	9772	END	1604151208315	1604151244837
USER	Access Service	10138	START	1604151244925	1604151244925
REQUEST	9791		Access Service	1604151210225	1604151244995	OK	 
USER	Access Service	9791	END	1604151210225	1604151244996
USER	Access Service	10139	START	1604151245025	1604151245025
REQUEST	9539		Access Service	1604151185025	1604151245025	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9539	END	1604151185025	1604151245025
REQUEST	9785		Access Service	1604151209625	1604151245048	OK	 
USER	Access Service	9785	END	1604151209624	1604151245049
USER	Access Service	10140	START	1604151245124	1604151245124
USER	Access Service	10141	START	1604151245225	1604151245225
REQUEST	9541		Access Service	1604151185225	1604151245226	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9541	END	1604151185225	1604151245226
USER	Access Service	10142	START	1604151245316	1604151245316
REQUEST	9710		Access Service	1604151202125	1604151245344	OK	 
USER	Access Service	9710	END	1604151202125	1604151245344
USER	Access Service	10143	START	1604151245414	1604151245414
USER	Access Service	10144	START	1604151245514	1604151245514
REQUEST	9770		Access Service	1604151208116	1604151245579	OK	 
USER	Access Service	9770	END	1604151208116	1604151245579
USER	Access Service	10145	START	1604151245615	1604151245615
REQUEST	9546		Access Service	1604151185714	1604151245717	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9546	END	1604151185714	1604151245718
USER	Access Service	10146	START	1604151245717	1604151245717
REQUEST	9788		Access Service	1604151209924	1604151245788	OK	 
USER	Access Service	9788	END	1604151209924	1604151245788
USER	Access Service	10147	START	1604151245817	1604151245817
USER	Access Service	10148	START	1604151245918	1604151245918
REQUEST	9548		Access Service	1604151185916	1604151245918	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9548	END	1604151185916	1604151245918
REQUEST	9805		Access Service	1604151211617	1604151245954	OK	 
USER	Access Service	9805	END	1604151211617	1604151245954
USER	Access Service	10149	START	1604151246015	1604151246015
REQUEST	9549		Access Service	1604151186017	1604151246018	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9549	END	1604151186017	1604151246018
USER	Access Service	10150	START	1604151246114	1604151246114
REQUEST	9550		Access Service	1604151186115	1604151246115	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9550	END	1604151186115	1604151246115
USER	Access Service	10151	START	1604151246217	1604151246217
REQUEST	9551		Access Service	1604151186216	1604151246218	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9551	END	1604151186216	1604151246218
USER	Access Service	10152	START	1604151246316	1604151246316
REQUEST	9765		Access Service	1604151207615	1604151246320	OK	 
USER	Access Service	9765	END	1604151207614	1604151246320
REQUEST	9796		Access Service	1604151210705	1604151246389	OK	 
USER	Access Service	9796	END	1604151210705	1604151246389
USER	Access Service	10153	START	1604151246415	1604151246415
REQUEST	9553		Access Service	1604151186426	1604151246434	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9553	END	1604151186426	1604151246435
REQUEST	9811		Access Service	1604151212217	1604151246442	OK	 
USER	Access Service	9811	END	1604151212217	1604151246442
USER	Access Service	10154	START	1604151246515	1604151246515
REQUEST	9554		Access Service	1604151186525	1604151246526	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9554	END	1604151186525	1604151246526
USER	Access Service	10155	START	1604151246614	1604151246614
REQUEST	9555		Access Service	1604151186624	1604151246626	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9555	END	1604151186624	1604151246627
USER	Access Service	10156	START	1604151246716	1604151246716
REQUEST	9556		Access Service	1604151186724	1604151246725	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9556	END	1604151186724	1604151246725
USER	Access Service	10157	START	1604151246818	1604151246818
REQUEST	9557		Access Service	1604151186825	1604151246825	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9557	END	1604151186824	1604151246825
USER	Access Service	10158	START	1604151246918	1604151246918
REQUEST	9558		Access Service	1604151186925	1604151246925	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9558	END	1604151186925	1604151246925
REQUEST	9808		Access Service	1604151211917	1604151246968	OK	 
USER	Access Service	9808	END	1604151211917	1604151246969
USER	Access Service	10159	START	1604151247017	1604151247017
REQUEST	9782		Access Service	1604151209325	1604151247059	OK	 
USER	Access Service	9782	END	1604151209324	1604151247060
USER	Access Service	10160	START	1604151247117	1604151247117
REQUEST	9819		Access Service	1604151213026	1604151247204	OK	 
USER	Access Service	9819	END	1604151213025	1604151247204
USER	Access Service	10161	START	1604151247216	1604151247216
REQUEST	9561		Access Service	1604151187224	1604151247225	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9561	END	1604151187224	1604151247225
USER	Access Service	10162	START	1604151247316	1604151247316
USER	Access Service	10163	START	1604151247416	1604151247416
REQUEST	9563		Access Service	1604151187427	1604151247428	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9563	END	1604151187426	1604151247428
REQUEST	9825		Access Service	1604151213618	1604151247499	OK	 
USER	Access Service	9825	END	1604151213617	1604151247499
USER	Access Service	10164	START	1604151247517	1604151247517
REQUEST	9823		Access Service	1604151213414	1604151247605	OK	 
USER	Access Service	9823	END	1604151213414	1604151247605
USER	Access Service	10165	START	1604151247614	1604151247614
REQUEST	9565		Access Service	1604151187625	1604151247627	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9565	END	1604151187625	1604151247627
USER	Access Service	10166	START	1604151247714	1604151247714
REQUEST	9566		Access Service	1604151187726	1604151247728	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9566	END	1604151187726	1604151247728
USER	Access Service	10167	START	1604151247816	1604151247816
REQUEST	9567		Access Service	1604151187825	1604151247825	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9567	END	1604151187825	1604151247825
USER	Access Service	10168	START	1604151247918	1604151247918
REQUEST	9568		Access Service	1604151187926	1604151247926	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9568	END	1604151187925	1604151247926
REQUEST	9789		Access Service	1604151210026	1604151247967	OK	 
USER	Access Service	9789	END	1604151210025	1604151247967
USER	Access Service	10169	START	1604151248016	1604151248016
USER	Access Service	10170	START	1604151248116	1604151248116
REQUEST	9570		Access Service	1604151188124	1604151248125	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9570	END	1604151188124	1604151248125
USER	Access Service	10171	START	1604151248214	1604151248214
REQUEST	9571		Access Service	1604151188224	1604151248224	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9571	END	1604151188224	1604151248225
REQUEST	9831		Access Service	1604151214218	1604151248256	OK	 
USER	Access Service	9831	END	1604151214218	1604151248257
USER	Access Service	10172	START	1604151248324	1604151248324
REQUEST	9572		Access Service	1604151188326	1604151248326	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9572	END	1604151188326	1604151248326
USER	Access Service	10173	START	1604151248424	1604151248424
USER	Access Service	10174	START	1604151248525	1604151248525
REQUEST	9574		Access Service	1604151188524	1604151248525	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9574	END	1604151188524	1604151248525
USER	Access Service	10175	START	1604151248624	1604151248624
REQUEST	9575		Access Service	1604151188624	1604151248626	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9575	END	1604151188624	1604151248626
USER	Access Service	10176	START	1604151248726	1604151248726
USER	Access Service	10177	START	1604151248824	1604151248824
REQUEST	9577		Access Service	1604151188825	1604151248825	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9577	END	1604151188825	1604151248825
REQUEST	9764		Access Service	1604151207518	1604151248892	OK	 
USER	Access Service	9764	END	1604151207518	1604151248892
USER	Access Service	10178	START	1604151248926	1604151248926
REQUEST	9833		Access Service	1604151214418	1604151248990	OK	 
USER	Access Service	9833	END	1604151214418	1604151248990
USER	Access Service	10179	START	1604151249025	1604151249025
REQUEST	9579		Access Service	1604151189024	1604151249025	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9579	END	1604151189024	1604151249025
USER	Access Service	10180	START	1604151249124	1604151249124
USER	Access Service	10181	START	1604151249224	1604151249224
USER	Access Service	10182	START	1604151249315	1604151249315
REQUEST	9582		Access Service	1604151189317	1604151249317	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9582	END	1604151189317	1604151249318
USER	Access Service	10183	START	1604151249414	1604151249414
REQUEST	9583		Access Service	1604151189418	1604151249418	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9583	END	1604151189417	1604151249418
REQUEST	9776		Access Service	1604151208715	1604151249448	OK	 
USER	Access Service	9776	END	1604151208715	1604151249449
USER	Access Service	10184	START	1604151249517	1604151249517
REQUEST	9584		Access Service	1604151189518	1604151249518	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9584	END	1604151189517	1604151249518
USER	Access Service	10185	START	1604151249614	1604151249614
REQUEST	9585		Access Service	1604151189615	1604151249615	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9585	END	1604151189614	1604151249615
REQUEST	9830		Access Service	1604151214116	1604151249619	OK	 
USER	Access Service	9830	END	1604151214116	1604151249619
USER	Access Service	10186	START	1604151249717	1604151249717
REQUEST	9586		Access Service	1604151189715	1604151249718	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9586	END	1604151189714	1604151249718
USER	Access Service	10187	START	1604151249816	1604151249816
USER	Access Service	10188	START	1604151249917	1604151249917
REQUEST	9588		Access Service	1604151189915	1604151249918	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9588	END	1604151189914	1604151249918
USER	Access Service	10189	START	1604151250017	1604151250017
REQUEST	9589		Access Service	1604151190014	1604151250018	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9589	END	1604151190014	1604151250018
REQUEST	9742		Access Service	1604151205318	1604151250096	OK	 
USER	Access Service	9742	END	1604151205318	1604151250096
USER	Access Service	10190	START	1604151250115	1604151250115
REQUEST	9590		Access Service	1604151190116	1604151250117	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9590	END	1604151190116	1604151250117
USER	Access Service	10191	START	1604151250217	1604151250217
REQUEST	9591		Access Service	1604151190218	1604151250218	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9591	END	1604151190217	1604151250218
USER	Access Service	10192	START	1604151250324	1604151250324
REQUEST	9593		Access Service	1604151190416	1604151250422	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9593	END	1604151190415	1604151250422
USER	Access Service	10193	START	1604151250425	1604151250425
REQUEST	9594		Access Service	1604151190516	1604151250523	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9594	END	1604151190515	1604151250523
USER	Access Service	10194	START	1604151250525	1604151250525
REQUEST	9595		Access Service	1604151190618	1604151250621	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 504
USER	Access Service	9595	END	1604151190617	1604151250621
USER	Access Service	10195	START	1604151250625	1604151250625
REQUEST	9816		Access Service	1604151212725	1604151250656	OK	 
USER	Access Service	9816	END	1604151212725	1604151250657
REQUEST	9596		Access Service	1604151190717	1604151250721	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9596	END	1604151190717	1604151250721
USER	Access Service	10196	START	1604151250726	1604151250726
REQUEST	9822		Access Service	1604151213315	1604151250815	OK	 
USER	Access Service	9822	END	1604151213315	1604151250815
USER	Access Service	10197	START	1604151250825	1604151250825
REQUEST	9598		Access Service	1604151190918	1604151250925	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9598	END	1604151190917	1604151250925
USER	Access Service	10198	START	1604151250926	1604151250926
REQUEST	9599		Access Service	1604151191015	1604151251019	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9599	END	1604151191015	1604151251019
USER	Access Service	10199	START	1604151251024	1604151251024
USER	Access Service	10200	START	1604151251125	1604151251125
USER	Access Service	10201	START	1604151251226	1604151251226
USER	Access Service	10202	START	1604151251305	1604151251305
USER	Access Service	10203	START	1604151251405	1604151251405
REQUEST	9846		Access Service	1604151215705	1604151251504	OK	 
USER	Access Service	9846	END	1604151215705	1604151251504
USER	Access Service	10204	START	1604151251505	1604151251505
USER	Access Service	10205	START	1604151251605	1604151251605
REQUEST	9778		Access Service	1604151208914	1604151251684	OK	 
USER	Access Service	9778	END	1604151208914	1604151251684
USER	Access Service	10206	START	1604151251705	1604151251705
USER	Access Service	10207	START	1604151251807	1604151251807
REQUEST	9607		Access Service	1604151191825	1604151251825	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9607	END	1604151191824	1604151251825
USER	Access Service	10208	START	1604151251906	1604151251906
REQUEST	9608		Access Service	1604151191926	1604151251930	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 504
USER	Access Service	9608	END	1604151191925	1604151251930
REQUEST	9856		Access Service	1604151216718	1604151251956	OK	 
USER	Access Service	9856	END	1604151216717	1604151251956
USER	Access Service	10209	START	1604151252007	1604151252007
USER	Access Service	10210	START	1604151252104	1604151252104
REQUEST	9849		Access Service	1604151216005	1604151252128	OK	 
USER	Access Service	9849	END	1604151216004	1604151252128
USER	Access Service	10211	START	1604151252205	1604151252205
REQUEST	9611		Access Service	1604151192225	1604151252226	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9611	END	1604151192225	1604151252226
USER	Access Service	10212	START	1604151252314	1604151252314
REQUEST	9612		Access Service	1604151192318	1604151252318	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9612	END	1604151192318	1604151252318
USER	Access Service	10213	START	1604151252415	1604151252415
REQUEST	9613		Access Service	1604151192418	1604151252418	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9613	END	1604151192418	1604151252418
REQUEST	9829		Access Service	1604151214015	1604151252460	OK	 
USER	Access Service	9829	END	1604151214015	1604151252460
USER	Access Service	10214	START	1604151252518	1604151252518
REQUEST	9614		Access Service	1604151192518	1604151252518	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9614	END	1604151192518	1604151252518
REQUEST	9850		Access Service	1604151216107	1604151252575	OK	 
USER	Access Service	9850	END	1604151216106	1604151252576
USER	Access Service	10215	START	1604151252614	1604151252614
REQUEST	9615		Access Service	1604151192619	1604151252620	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9615	END	1604151192618	1604151252620
REQUEST	9835		Access Service	1604151214618	1604151252699	OK	 
USER	Access Service	9835	END	1604151214617	1604151252699
USER	Access Service	10216	START	1604151252714	1604151252714
USER	Access Service	10217	START	1604151252815	1604151252815
USER	Access Service	10218	START	1604151252916	1604151252916
USER	Access Service	10219	START	1604151253018	1604151253018
REQUEST	9619		Access Service	1604151193018	1604151253018	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9619	END	1604151193017	1604151253018
REQUEST	9836		Access Service	1604151214714	1604151253091	OK	 
USER	Access Service	9836	END	1604151214714	1604151253091
USER	Access Service	10220	START	1604151253116	1604151253116
USER	Access Service	10221	START	1604151253214	1604151253214
REQUEST	9621		Access Service	1604151193218	1604151253218	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9621	END	1604151193217	1604151253218
REQUEST	9862		Access Service	1604151217325	1604151253301	OK	 
USER	Access Service	9862	END	1604151217325	1604151253301
USER	Access Service	10222	START	1604151253314	1604151253314
USER	Access Service	10223	START	1604151253418	1604151253418
REQUEST	9623		Access Service	1604151193425	1604151253426	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9623	END	1604151193425	1604151253426
USER	Access Service	10224	START	1604151253516	1604151253516
REQUEST	9624		Access Service	1604151193525	1604151253527	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9624	END	1604151193525	1604151253527
REQUEST	9869		Access Service	1604151218028	1604151253574	OK	 
USER	Access Service	9869	END	1604151218028	1604151253574
USER	Access Service	10225	START	1604151253617	1604151253617
REQUEST	9625		Access Service	1604151193625	1604151253625	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9625	END	1604151193624	1604151253625
USER	Access Service	10226	START	1604151253716	1604151253716
REQUEST	9626		Access Service	1604151193726	1604151253727	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9626	END	1604151193726	1604151253727
USER	Access Service	10227	START	1604151253815	1604151253815
USER	Access Service	10228	START	1604151253917	1604151253917
REQUEST	9628		Access Service	1604151193927	1604151253930	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9628	END	1604151193927	1604151253930
USER	Access Service	10229	START	1604151254015	1604151254015
REQUEST	9842		Access Service	1604151215306	1604151254081	OK	 
USER	Access Service	9842	END	1604151215306	1604151254081
USER	Access Service	10230	START	1604151254114	1604151254114
USER	Access Service	10231	START	1604151254216	1604151254216
REQUEST	9631		Access Service	1604151194225	1604151254226	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9631	END	1604151194225	1604151254226
REQUEST	9632		Access Service	1604151194304	1604151254305	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9632	END	1604151194304	1604151254305
USER	Access Service	10232	START	1604151254317	1604151254317
REQUEST	9866		Access Service	1604151217725	1604151254355	OK	 
USER	Access Service	9866	END	1604151217725	1604151254355
USER	Access Service	10233	START	1604151254417	1604151254417
USER	Access Service	10234	START	1604151254517	1604151254517
REQUEST	9635		Access Service	1604151194605	1604151254606	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9635	END	1604151194605	1604151254606
USER	Access Service	10235	START	1604151254615	1604151254615
REQUEST	9636		Access Service	1604151194706	1604151254712	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9636	END	1604151194706	1604151254712
USER	Access Service	10236	START	1604151254717	1604151254717
USER	Access Service	10237	START	1604151254815	1604151254815
REQUEST	10237		Access Service	1604151254815	1604151254818	KO	j.i.IOException: Premature close
USER	Access Service	10237	END	1604151254815	1604151254818
REQUEST	9880		Access Service	1604151219124	1604151254843	OK	 
USER	Access Service	9880	END	1604151219124	1604151254843
REQUEST	9638		Access Service	1604151194904	1604151254905	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9638	END	1604151194904	1604151254905
USER	Access Service	10238	START	1604151254915	1604151254915
USER	Access Service	10239	START	1604151255014	1604151255014
REQUEST	9843		Access Service	1604151215405	1604151255033	OK	 
USER	Access Service	9843	END	1604151215405	1604151255033
REQUEST	9872		Access Service	1604151218325	1604151255090	OK	 
USER	Access Service	9872	END	1604151218325	1604151255090
REQUEST	9640		Access Service	1604151195106	1604151255111	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9640	END	1604151195106	1604151255112
USER	Access Service	10240	START	1604151255114	1604151255114
USER	Access Service	10241	START	1604151255217	1604151255217
USER	Access Service	10242	START	1604151255315	1604151255315
REQUEST	9642		Access Service	1604151195325	1604151255326	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to 127.0.0.1/127.0.0.1:5000 after 60000 ms
USER	Access Service	9642	END	1604151195325	1604151255326
USER	Access Service	10243	START	1604151255417	1604151255417
