RUN	computerdatabase.ProveOwner	proveowner	1588092212095	7 per sec	3.3.1
REQUEST	452		Prove Owner	1588092279478	1588092279528	OK	 
USER	Prove Ownership	452	END	1588092279477	1588092279529
USER	Prove Ownership	453	START	1588092279618	1588092279618
REQUEST	453		Prove Owner	1588092279619	1588092279683	OK	 
USER	Prove Ownership	453	END	1588092279618	1588092279683
USER	Prove Ownership	454	START	1588092279767	1588092279767
REQUEST	454		Prove Owner	1588092279768	1588092279892	OK	 
USER	Prove Ownership	454	END	1588092279767	1588092279892
USER	Prove Ownership	455	START	1588092279910	1588092279910
REQUEST	455		Prove Owner	1588092279911	1588092279976	OK	 
USER	Prove Ownership	455	END	1588092279910	1588092279976
USER	Prove Ownership	456	START	1588092280048	1588092280048
REQUEST	456		Prove Owner	1588092280049	1588092280108	OK	 
USER	Prove Ownership	456	END	1588092280048	1588092280108
USER	Prove Ownership	457	START	1588092280200	1588092280200
REQUEST	457		Prove Owner	1588092280201	1588092280291	OK	 
USER	Prove Ownership	457	END	1588092280200	1588092280293
USER	Prove Ownership	458	START	1588092280337	1588092280337
REQUEST	458		Prove Owner	1588092280338	1588092280402	OK	 
USER	Prove Ownership	458	END	1588092280337	1588092280403
USER	Prove Ownership	459	START	1588092280478	1588092280478
REQUEST	459		Prove Owner	1588092280479	1588092280539	OK	 
USER	Prove Ownership	459	END	1588092280478	1588092280539
USER	Prove Ownership	460	START	1588092280617	1588092280617
REQUEST	460		Prove Owner	1588092280618	1588092280672	OK	 
USER	Prove Ownership	460	END	1588092280617	1588092280672
USER	Prove Ownership	461	START	1588092280768	1588092280768
REQUEST	461		Prove Owner	1588092280770	1588092280853	OK	 
USER	Prove Ownership	461	END	1588092280768	1588092280853
USER	Prove Ownership	462	START	1588092280910	1588092280910
REQUEST	462		Prove Owner	1588092280911	1588092280979	OK	 
USER	Prove Ownership	462	END	1588092280910	1588092280980
USER	Prove Ownership	463	START	1588092281050	1588092281050
REQUEST	463		Prove Owner	1588092281050	1588092281114	OK	 
USER	Prove Ownership	463	END	1588092281050	1588092281114
USER	Prove Ownership	464	START	1588092281198	1588092281198
REQUEST	464		Prove Owner	1588092281199	1588092281251	OK	 
USER	Prove Ownership	464	END	1588092281198	1588092281252
USER	Prove Ownership	465	START	1588092281339	1588092281339
REQUEST	465		Prove Owner	1588092281340	1588092281409	OK	 
USER	Prove Ownership	465	END	1588092281339	1588092281410
USER	Prove Ownership	466	START	1588092281478	1588092281478
REQUEST	466		Prove Owner	1588092281479	1588092281542	OK	 
USER	Prove Ownership	466	END	1588092281478	1588092281542
USER	Prove Ownership	467	START	1588092281619	1588092281619
REQUEST	467		Prove Owner	1588092281619	1588092281681	OK	 
USER	Prove Ownership	467	END	1588092281619	1588092281681
USER	Prove Ownership	468	START	1588092281768	1588092281768
REQUEST	468		Prove Owner	1588092281768	1588092281849	OK	 
USER	Prove Ownership	468	END	1588092281768	1588092281849
USER	Prove Ownership	469	START	1588092281910	1588092281910
REQUEST	469		Prove Owner	1588092281910	1588092281973	OK	 
USER	Prove Ownership	469	END	1588092281910	1588092281974
USER	Prove Ownership	470	START	1588092282047	1588092282047
REQUEST	470		Prove Owner	1588092282048	1588092282135	OK	 
USER	Prove Ownership	470	END	1588092282047	1588092282135
USER	Prove Ownership	471	START	1588092282197	1588092282197
REQUEST	471		Prove Owner	1588092282198	1588092282269	OK	 
USER	Prove Ownership	471	END	1588092282197	1588092282270
USER	Prove Ownership	472	START	1588092282337	1588092282337
REQUEST	472		Prove Owner	1588092282338	1588092282409	OK	 
USER	Prove Ownership	472	END	1588092282337	1588092282410
USER	Prove Ownership	473	START	1588092282478	1588092282478
REQUEST	473		Prove Owner	1588092282478	1588092282573	OK	 
USER	Prove Ownership	473	END	1588092282478	1588092282573
USER	Prove Ownership	474	START	1588092282617	1588092282617
REQUEST	474		Prove Owner	1588092282618	1588092282701	OK	 
USER	Prove Ownership	474	END	1588092282617	1588092282701
USER	Prove Ownership	475	START	1588092282769	1588092282769
REQUEST	475		Prove Owner	1588092282769	1588092282858	OK	 
USER	Prove Ownership	475	END	1588092282769	1588092282858
USER	Prove Ownership	476	START	1588092282910	1588092282910
REQUEST	476		Prove Owner	1588092282911	1588092282965	OK	 
USER	Prove Ownership	476	END	1588092282910	1588092282965
USER	Prove Ownership	477	START	1588092283050	1588092283050
REQUEST	477		Prove Owner	1588092283051	1588092283118	OK	 
USER	Prove Ownership	477	END	1588092283050	1588092283119
USER	Prove Ownership	478	START	1588092283199	1588092283199
REQUEST	478		Prove Owner	1588092283199	1588092283272	OK	 
USER	Prove Ownership	478	END	1588092283199	1588092283272
USER	Prove Ownership	479	START	1588092283337	1588092283337
REQUEST	479		Prove Owner	1588092283338	1588092283400	OK	 
USER	Prove Ownership	479	END	1588092283337	1588092283400
USER	Prove Ownership	480	START	1588092283480	1588092283480
REQUEST	480		Prove Owner	1588092283480	1588092283550	OK	 
USER	Prove Ownership	480	END	1588092283480	1588092283550
USER	Prove Ownership	481	START	1588092283617	1588092283617
REQUEST	481		Prove Owner	1588092283618	1588092283675	OK	 
USER	Prove Ownership	481	END	1588092283617	1588092283676
USER	Prove Ownership	482	START	1588092283768	1588092283768
REQUEST	482		Prove Owner	1588092283768	1588092283857	OK	 
USER	Prove Ownership	482	END	1588092283768	1588092283857
USER	Prove Ownership	483	START	1588092283910	1588092283910
REQUEST	483		Prove Owner	1588092283910	1588092283957	OK	 
USER	Prove Ownership	483	END	1588092283910	1588092283958
USER	Prove Ownership	484	START	1588092284049	1588092284049
REQUEST	484		Prove Owner	1588092284049	1588092284110	OK	 
USER	Prove Ownership	484	END	1588092284049	1588092284110
USER	Prove Ownership	485	START	1588092284198	1588092284198
REQUEST	485		Prove Owner	1588092284198	1588092284260	OK	 
USER	Prove Ownership	485	END	1588092284198	1588092284261
USER	Prove Ownership	486	START	1588092284338	1588092284338
REQUEST	486		Prove Owner	1588092284339	1588092284413	OK	 
USER	Prove Ownership	486	END	1588092284338	1588092284414
USER	Prove Ownership	487	START	1588092284478	1588092284478
REQUEST	487		Prove Owner	1588092284479	1588092284535	OK	 
USER	Prove Ownership	487	END	1588092284478	1588092284535
USER	Prove Ownership	488	START	1588092284618	1588092284618
REQUEST	488		Prove Owner	1588092284618	1588092284680	OK	 
USER	Prove Ownership	488	END	1588092284618	1588092284681
USER	Prove Ownership	489	START	1588092284768	1588092284768
REQUEST	489		Prove Owner	1588092284769	1588092284866	OK	 
USER	Prove Ownership	489	END	1588092284768	1588092284866
USER	Prove Ownership	490	START	1588092284908	1588092284908
REQUEST	490		Prove Owner	1588092284908	1588092284959	OK	 
USER	Prove Ownership	490	END	1588092284908	1588092284959
USER	Prove Ownership	491	START	1588092285047	1588092285047
REQUEST	491		Prove Owner	1588092285048	1588092285096	OK	 
USER	Prove Ownership	491	END	1588092285047	1588092285096
USER	Prove Ownership	492	START	1588092285189	1588092285189
REQUEST	492		Prove Owner	1588092285190	1588092285262	OK	 
USER	Prove Ownership	492	END	1588092285189	1588092285262
USER	Prove Ownership	493	START	1588092285338	1588092285338
REQUEST	493		Prove Owner	1588092285339	1588092285406	OK	 
USER	Prove Ownership	493	END	1588092285338	1588092285406
USER	Prove Ownership	494	START	1588092285480	1588092285480
REQUEST	494		Prove Owner	1588092285480	1588092285545	OK	 
USER	Prove Ownership	494	END	1588092285480	1588092285546
USER	Prove Ownership	495	START	1588092285619	1588092285619
REQUEST	495		Prove Owner	1588092285619	1588092285681	OK	 
USER	Prove Ownership	495	END	1588092285619	1588092285681
USER	Prove Ownership	496	START	1588092285767	1588092285767
REQUEST	496		Prove Owner	1588092285768	1588092285855	OK	 
USER	Prove Ownership	496	END	1588092285767	1588092285855
USER	Prove Ownership	497	START	1588092285908	1588092285908
REQUEST	497		Prove Owner	1588092285909	1588092286012	OK	 
USER	Prove Ownership	497	END	1588092285908	1588092286012
USER	Prove Ownership	498	START	1588092286048	1588092286048
REQUEST	498		Prove Owner	1588092286049	1588092286106	OK	 
USER	Prove Ownership	498	END	1588092286048	1588092286107
USER	Prove Ownership	499	START	1588092286197	1588092286197
REQUEST	499		Prove Owner	1588092286198	1588092286277	OK	 
USER	Prove Ownership	499	END	1588092286197	1588092286278
USER	Prove Ownership	500	START	1588092286338	1588092286338
REQUEST	500		Prove Owner	1588092286339	1588092286421	OK	 
USER	Prove Ownership	500	END	1588092286338	1588092286422
USER	Prove Ownership	501	START	1588092286478	1588092286478
REQUEST	501		Prove Owner	1588092286478	1588092286556	OK	 
USER	Prove Ownership	501	END	1588092286478	1588092286557
USER	Prove Ownership	502	START	1588092286620	1588092286620
REQUEST	502		Prove Owner	1588092286620	1588092286679	OK	 
USER	Prove Ownership	502	END	1588092286620	1588092286679
USER	Prove Ownership	503	START	1588092286768	1588092286768
REQUEST	503		Prove Owner	1588092286768	1588092286859	OK	 
USER	Prove Ownership	503	END	1588092286768	1588092286859
USER	Prove Ownership	504	START	1588092286908	1588092286908
REQUEST	504		Prove Owner	1588092286909	1588092287018	OK	 
USER	Prove Ownership	504	END	1588092286908	1588092287019
USER	Prove Ownership	505	START	1588092287047	1588092287047
REQUEST	505		Prove Owner	1588092287048	1588092287092	OK	 
USER	Prove Ownership	505	END	1588092287047	1588092287093
USER	Prove Ownership	506	START	1588092287187	1588092287187
REQUEST	506		Prove Owner	1588092287188	1588092287247	OK	 
USER	Prove Ownership	506	END	1588092287187	1588092287248
USER	Prove Ownership	507	START	1588092287337	1588092287337
REQUEST	507		Prove Owner	1588092287338	1588092287389	OK	 
USER	Prove Ownership	507	END	1588092287337	1588092287390
USER	Prove Ownership	508	START	1588092287479	1588092287479
REQUEST	508		Prove Owner	1588092287479	1588092287542	OK	 
USER	Prove Ownership	508	END	1588092287479	1588092287543
USER	Prove Ownership	509	START	1588092287619	1588092287619
USER	Prove Ownership	510	START	1588092287768	1588092287768
REQUEST	509		Prove Owner	1588092287620	1588092287826	OK	 
USER	Prove Ownership	509	END	1588092287619	1588092287827
USER	Prove Ownership	511	START	1588092287908	1588092287908
REQUEST	510		Prove Owner	1588092287781	1588092287979	OK	 
USER	Prove Ownership	510	END	1588092287768	1588092287979
USER	Prove Ownership	512	START	1588092288048	1588092288048
REQUEST	511		Prove Owner	1588092287909	1588092288117	OK	 
USER	Prove Ownership	511	END	1588092287908	1588092288118
USER	Prove Ownership	513	START	1588092288187	1588092288187
REQUEST	512		Prove Owner	1588092288051	1588092288264	OK	 
USER	Prove Ownership	512	END	1588092288048	1588092288266
USER	Prove Ownership	514	START	1588092288337	1588092288337
REQUEST	513		Prove Owner	1588092288188	1588092288388	OK	 
USER	Prove Ownership	513	END	1588092288187	1588092288389
USER	Prove Ownership	515	START	1588092288478	1588092288478
REQUEST	514		Prove Owner	1588092288338	1588092288545	OK	 
USER	Prove Ownership	514	END	1588092288337	1588092288545
USER	Prove Ownership	516	START	1588092288617	1588092288617
REQUEST	515		Prove Owner	1588092288478	1588092288644	OK	 
USER	Prove Ownership	515	END	1588092288478	1588092288645
REQUEST	516		Prove Owner	1588092288618	1588092288754	OK	 
USER	Prove Ownership	516	END	1588092288617	1588092288755
USER	Prove Ownership	517	START	1588092288769	1588092288769
REQUEST	517		Prove Owner	1588092288770	1588092288840	OK	 
USER	Prove Ownership	517	END	1588092288769	1588092288840
USER	Prove Ownership	518	START	1588092288908	1588092288908
REQUEST	518		Prove Owner	1588092288909	1588092288972	OK	 
USER	Prove Ownership	518	END	1588092288908	1588092288973
USER	Prove Ownership	519	START	1588092289050	1588092289050
REQUEST	519		Prove Owner	1588092289050	1588092289122	OK	 
USER	Prove Ownership	519	END	1588092289050	1588092289122
USER	Prove Ownership	520	START	1588092289199	1588092289199
REQUEST	520		Prove Owner	1588092289200	1588092289281	OK	 
USER	Prove Ownership	520	END	1588092289199	1588092289281
USER	Prove Ownership	521	START	1588092289337	1588092289337
REQUEST	521		Prove Owner	1588092289338	1588092289403	OK	 
USER	Prove Ownership	521	END	1588092289337	1588092289404
USER	Prove Ownership	522	START	1588092289479	1588092289479
REQUEST	522		Prove Owner	1588092289479	1588092289538	OK	 
USER	Prove Ownership	522	END	1588092289479	1588092289538
USER	Prove Ownership	523	START	1588092289619	1588092289619
REQUEST	523		Prove Owner	1588092289620	1588092289675	OK	 
USER	Prove Ownership	523	END	1588092289619	1588092289675
USER	Prove Ownership	524	START	1588092289768	1588092289768
REQUEST	524		Prove Owner	1588092289769	1588092289858	OK	 
USER	Prove Ownership	524	END	1588092289768	1588092289859
USER	Prove Ownership	525	START	1588092289907	1588092289907
REQUEST	525		Prove Owner	1588092289908	1588092289963	OK	 
USER	Prove Ownership	525	END	1588092289907	1588092289963
USER	Prove Ownership	526	START	1588092290048	1588092290048
REQUEST	526		Prove Owner	1588092290048	1588092290133	OK	 
USER	Prove Ownership	526	END	1588092290048	1588092290134
USER	Prove Ownership	527	START	1588092290199	1588092290199
REQUEST	527		Prove Owner	1588092290199	1588092290279	OK	 
USER	Prove Ownership	527	END	1588092290199	1588092290279
USER	Prove Ownership	528	START	1588092290337	1588092290337
REQUEST	528		Prove Owner	1588092290338	1588092290414	OK	 
USER	Prove Ownership	528	END	1588092290337	1588092290414
USER	Prove Ownership	529	START	1588092290479	1588092290479
REQUEST	529		Prove Owner	1588092290480	1588092290557	OK	 
USER	Prove Ownership	529	END	1588092290479	1588092290557
USER	Prove Ownership	530	START	1588092290629	1588092290629
REQUEST	530		Prove Owner	1588092290630	1588092290684	OK	 
USER	Prove Ownership	530	END	1588092290629	1588092290684
USER	Prove Ownership	531	START	1588092290768	1588092290768
REQUEST	531		Prove Owner	1588092290768	1588092290829	OK	 
USER	Prove Ownership	531	END	1588092290768	1588092290829
USER	Prove Ownership	532	START	1588092290910	1588092290910
REQUEST	532		Prove Owner	1588092290911	1588092290982	OK	 
USER	Prove Ownership	532	END	1588092290910	1588092290982
USER	Prove Ownership	533	START	1588092291049	1588092291049
REQUEST	533		Prove Owner	1588092291050	1588092291114	OK	 
USER	Prove Ownership	533	END	1588092291049	1588092291115
USER	Prove Ownership	534	START	1588092291199	1588092291199
REQUEST	534		Prove Owner	1588092291199	1588092291262	OK	 
USER	Prove Ownership	534	END	1588092291199	1588092291263
USER	Prove Ownership	535	START	1588092291339	1588092291339
REQUEST	535		Prove Owner	1588092291341	1588092291422	OK	 
USER	Prove Ownership	535	END	1588092291339	1588092291423
USER	Prove Ownership	536	START	1588092291479	1588092291479
REQUEST	536		Prove Owner	1588092291480	1588092291546	OK	 
USER	Prove Ownership	536	END	1588092291479	1588092291547
USER	Prove Ownership	537	START	1588092291617	1588092291617
REQUEST	537		Prove Owner	1588092291618	1588092291684	OK	 
USER	Prove Ownership	537	END	1588092291617	1588092291684
USER	Prove Ownership	538	START	1588092291768	1588092291768
REQUEST	538		Prove Owner	1588092291768	1588092291841	OK	 
USER	Prove Ownership	538	END	1588092291768	1588092291842
USER	Prove Ownership	539	START	1588092291908	1588092291908
REQUEST	539		Prove Owner	1588092291908	1588092291966	OK	 
USER	Prove Ownership	539	END	1588092291908	1588092291966
USER	Prove Ownership	540	START	1588092292047	1588092292047
REQUEST	540		Prove Owner	1588092292048	1588092292125	OK	 
USER	Prove Ownership	540	END	1588092292047	1588092292125
USER	Prove Ownership	541	START	1588092292188	1588092292188
REQUEST	541		Prove Owner	1588092292189	1588092292251	OK	 
USER	Prove Ownership	541	END	1588092292188	1588092292251
USER	Prove Ownership	542	START	1588092292340	1588092292340
REQUEST	542		Prove Owner	1588092292341	1588092292411	OK	 
USER	Prove Ownership	542	END	1588092292340	1588092292412
USER	Prove Ownership	543	START	1588092292477	1588092292477
REQUEST	543		Prove Owner	1588092292478	1588092292580	OK	 
USER	Prove Ownership	543	END	1588092292477	1588092292581
USER	Prove Ownership	544	START	1588092292617	1588092292617
REQUEST	544		Prove Owner	1588092292618	1588092292685	OK	 
USER	Prove Ownership	544	END	1588092292617	1588092292685
USER	Prove Ownership	545	START	1588092292768	1588092292768
REQUEST	545		Prove Owner	1588092292768	1588092292867	OK	 
USER	Prove Ownership	545	END	1588092292768	1588092292868
USER	Prove Ownership	546	START	1588092292910	1588092292910
REQUEST	546		Prove Owner	1588092292910	1588092292960	OK	 
USER	Prove Ownership	546	END	1588092292910	1588092292960
USER	Prove Ownership	547	START	1588092293048	1588092293048
REQUEST	547		Prove Owner	1588092293049	1588092293115	OK	 
USER	Prove Ownership	547	END	1588092293048	1588092293116
USER	Prove Ownership	548	START	1588092293199	1588092293199
REQUEST	548		Prove Owner	1588092293200	1588092293257	OK	 
USER	Prove Ownership	548	END	1588092293199	1588092293257
