RUN	computerdatabase.ProveOwner	proveowner	1604953604549	1 prove	3.3.1
USER	Prove Ownership	439	END	1604954044623	1604954044722
USER	Prove Ownership	440	START	1604954045613	1604954045613
REQUEST	440		Prove Owner	1604954045614	1604954045699	OK	 
USER	Prove Ownership	440	END	1604954045613	1604954045699
USER	Prove Ownership	441	START	1604954046625	1604954046625
REQUEST	441		Prove Owner	1604954046626	1604954046700	OK	 
USER	Prove Ownership	441	END	1604954046625	1604954046701
USER	Prove Ownership	442	START	1604954047623	1604954047623
REQUEST	442		Prove Owner	1604954047623	1604954047699	OK	 
USER	Prove Ownership	442	END	1604954047623	1604954047699
USER	Prove Ownership	443	START	1604954048624	1604954048624
REQUEST	443		Prove Owner	1604954048624	1604954048709	OK	 
USER	Prove Ownership	443	END	1604954048624	1604954048709
USER	Prove Ownership	444	START	1604954049613	1604954049613
REQUEST	444		Prove Owner	1604954049613	1604954049698	OK	 
USER	Prove Ownership	444	END	1604954049613	1604954049698
USER	Prove Ownership	445	START	1604954050623	1604954050623
REQUEST	445		Prove Owner	1604954050624	1604954050706	OK	 
USER	Prove Ownership	445	END	1604954050623	1604954050707
USER	Prove Ownership	446	START	1604954051625	1604954051625
REQUEST	446		Prove Owner	1604954051625	1604954051758	OK	 
USER	Prove Ownership	446	END	1604954051625	1604954051759
USER	Prove Ownership	447	START	1604954052615	1604954052615
REQUEST	447		Prove Owner	1604954052615	1604954052694	OK	 
USER	Prove Ownership	447	END	1604954052615	1604954052695
USER	Prove Ownership	448	START	1604954053623	1604954053623
REQUEST	448		Prove Owner	1604954053624	1604954053708	OK	 
USER	Prove Ownership	448	END	1604954053623	1604954053708
USER	Prove Ownership	449	START	1604954054625	1604954054625
REQUEST	449		Prove Owner	1604954054626	1604954054710	OK	 
USER	Prove Ownership	449	END	1604954054625	1604954054710
USER	Prove Ownership	450	START	1604954055623	1604954055623
REQUEST	450		Prove Owner	1604954055623	1604954055711	OK	 
USER	Prove Ownership	450	END	1604954055623	1604954055711
USER	Prove Ownership	451	START	1604954056623	1604954056623
REQUEST	451		Prove Owner	1604954056623	1604954056705	OK	 
USER	Prove Ownership	451	END	1604954056623	1604954056706
USER	Prove Ownership	452	START	1604954057624	1604954057624
REQUEST	452		Prove Owner	1604954057624	1604954057689	OK	 
USER	Prove Ownership	452	END	1604954057624	1604954057689
USER	Prove Ownership	453	START	1604954058623	1604954058623
REQUEST	453		Prove Owner	1604954058624	1604954058711	OK	 
USER	Prove Ownership	453	END	1604954058623	1604954058711
USER	Prove Ownership	454	START	1604954059623	1604954059623
REQUEST	454		Prove Owner	1604954059624	1604954059700	OK	 
USER	Prove Ownership	454	END	1604954059623	1604954059701
USER	Prove Ownership	455	START	1604954060623	1604954060623
REQUEST	455		Prove Owner	1604954060623	1604954060760	OK	 
USER	Prove Ownership	455	END	1604954060623	1604954060761
USER	Prove Ownership	456	START	1604954061613	1604954061613
REQUEST	456		Prove Owner	1604954061613	1604954061707	OK	 
USER	Prove Ownership	456	END	1604954061613	1604954061708
USER	Prove Ownership	457	START	1604954062623	1604954062623
REQUEST	457		Prove Owner	1604954062623	1604954062710	OK	 
USER	Prove Ownership	457	END	1604954062623	1604954062710
USER	Prove Ownership	458	START	1604954063623	1604954063623
REQUEST	458		Prove Owner	1604954063624	1604954063721	OK	 
USER	Prove Ownership	458	END	1604954063623	1604954063722
USER	Prove Ownership	459	START	1604954064623	1604954064623
REQUEST	459		Prove Owner	1604954064623	1604954064704	OK	 
USER	Prove Ownership	459	END	1604954064623	1604954064704
USER	Prove Ownership	460	START	1604954065614	1604954065614
REQUEST	460		Prove Owner	1604954065615	1604954065697	OK	 
USER	Prove Ownership	460	END	1604954065614	1604954065697
USER	Prove Ownership	461	START	1604954066624	1604954066624
REQUEST	461		Prove Owner	1604954066625	1604954066700	OK	 
USER	Prove Ownership	461	END	1604954066624	1604954066700
USER	Prove Ownership	462	START	1604954067624	1604954067624
REQUEST	462		Prove Owner	1604954067625	1604954067696	OK	 
USER	Prove Ownership	462	END	1604954067624	1604954067696
USER	Prove Ownership	463	START	1604954068623	1604954068623
REQUEST	463		Prove Owner	1604954068624	1604954068694	OK	 
USER	Prove Ownership	463	END	1604954068623	1604954068695
USER	Prove Ownership	464	START	1604954069623	1604954069623
REQUEST	464		Prove Owner	1604954069624	1604954069719	OK	 
USER	Prove Ownership	464	END	1604954069623	1604954069719
USER	Prove Ownership	465	START	1604954070613	1604954070613
REQUEST	465		Prove Owner	1604954070614	1604954070693	OK	 
USER	Prove Ownership	465	END	1604954070613	1604954070693
USER	Prove Ownership	466	START	1604954071623	1604954071623
REQUEST	466		Prove Owner	1604954071624	1604954071705	OK	 
USER	Prove Ownership	466	END	1604954071623	1604954071705
USER	Prove Ownership	467	START	1604954072624	1604954072624
REQUEST	467		Prove Owner	1604954072625	1604954072907	OK	 
USER	Prove Ownership	467	END	1604954072624	1604954072907
USER	Prove Ownership	468	START	1604954073624	1604954073624
REQUEST	468		Prove Owner	1604954073624	1604954073703	OK	 
USER	Prove Ownership	468	END	1604954073624	1604954073704
USER	Prove Ownership	469	START	1604954074625	1604954074625
REQUEST	469		Prove Owner	1604954074626	1604954074721	OK	 
USER	Prove Ownership	469	END	1604954074625	1604954074722
USER	Prove Ownership	470	START	1604954075623	1604954075623
REQUEST	470		Prove Owner	1604954075624	1604954075693	OK	 
USER	Prove Ownership	470	END	1604954075623	1604954075694
USER	Prove Ownership	471	START	1604954076624	1604954076624
REQUEST	471		Prove Owner	1604954076625	1604954076702	OK	 
USER	Prove Ownership	471	END	1604954076624	1604954076703
USER	Prove Ownership	472	START	1604954077623	1604954077623
REQUEST	472		Prove Owner	1604954077623	1604954077696	OK	 
USER	Prove Ownership	472	END	1604954077623	1604954077696
USER	Prove Ownership	473	START	1604954078624	1604954078624
REQUEST	473		Prove Owner	1604954078624	1604954078691	OK	 
USER	Prove Ownership	473	END	1604954078624	1604954078691
USER	Prove Ownership	474	START	1604954079615	1604954079615
REQUEST	474		Prove Owner	1604954079615	1604954079701	OK	 
USER	Prove Ownership	474	END	1604954079615	1604954079701
USER	Prove Ownership	475	START	1604954080613	1604954080613
REQUEST	475		Prove Owner	1604954080614	1604954080680	OK	 
USER	Prove Ownership	475	END	1604954080613	1604954080681
USER	Prove Ownership	476	START	1604954081623	1604954081623
REQUEST	476		Prove Owner	1604954081624	1604954081729	OK	 
USER	Prove Ownership	476	END	1604954081623	1604954081730
USER	Prove Ownership	477	START	1604954082623	1604954082623
REQUEST	477		Prove Owner	1604954082623	1604954082712	OK	 
USER	Prove Ownership	477	END	1604954082623	1604954082712
USER	Prove Ownership	478	START	1604954083613	1604954083613
REQUEST	478		Prove Owner	1604954083614	1604954083683	OK	 
USER	Prove Ownership	478	END	1604954083613	1604954083683
USER	Prove Ownership	479	START	1604954084625	1604954084625
REQUEST	479		Prove Owner	1604954084626	1604954084689	OK	 
USER	Prove Ownership	479	END	1604954084625	1604954084689
USER	Prove Ownership	480	START	1604954085613	1604954085613
REQUEST	480		Prove Owner	1604954085614	1604954085674	OK	 
USER	Prove Ownership	480	END	1604954085613	1604954085675
USER	Prove Ownership	481	START	1604954086613	1604954086613
REQUEST	481		Prove Owner	1604954086614	1604954086682	OK	 
USER	Prove Ownership	481	END	1604954086613	1604954086683
USER	Prove Ownership	482	START	1604954087613	1604954087613
REQUEST	482		Prove Owner	1604954087614	1604954087685	OK	 
USER	Prove Ownership	482	END	1604954087613	1604954087686
USER	Prove Ownership	483	START	1604954088623	1604954088623
REQUEST	483		Prove Owner	1604954088625	1604954088704	OK	 
USER	Prove Ownership	483	END	1604954088623	1604954088704
USER	Prove Ownership	484	START	1604954089625	1604954089625
REQUEST	484		Prove Owner	1604954089626	1604954089710	OK	 
USER	Prove Ownership	484	END	1604954089625	1604954089711
USER	Prove Ownership	485	START	1604954090623	1604954090623
REQUEST	485		Prove Owner	1604954090623	1604954090703	OK	 
USER	Prove Ownership	485	END	1604954090623	1604954090704
USER	Prove Ownership	486	START	1604954091623	1604954091623
REQUEST	486		Prove Owner	1604954091623	1604954091691	OK	 
USER	Prove Ownership	486	END	1604954091623	1604954091692
USER	Prove Ownership	487	START	1604954092623	1604954092623
REQUEST	487		Prove Owner	1604954092623	1604954092688	OK	 
USER	Prove Ownership	487	END	1604954092623	1604954092689
USER	Prove Ownership	488	START	1604954093624	1604954093624
REQUEST	488		Prove Owner	1604954093624	1604954093690	OK	 
USER	Prove Ownership	488	END	1604954093624	1604954093690
USER	Prove Ownership	489	START	1604954094623	1604954094623
REQUEST	489		Prove Owner	1604954094623	1604954094701	OK	 
USER	Prove Ownership	489	END	1604954094623	1604954094702
USER	Prove Ownership	490	START	1604954095623	1604954095623
REQUEST	490		Prove Owner	1604954095624	1604954095693	OK	 
USER	Prove Ownership	490	END	1604954095623	1604954095694
USER	Prove Ownership	491	START	1604954096623	1604954096623
REQUEST	491		Prove Owner	1604954096624	1604954096711	OK	 
USER	Prove Ownership	491	END	1604954096623	1604954096712
USER	Prove Ownership	492	START	1604954097624	1604954097624
REQUEST	492		Prove Owner	1604954097625	1604954097700	OK	 
USER	Prove Ownership	492	END	1604954097624	1604954097700
USER	Prove Ownership	493	START	1604954098623	1604954098623
REQUEST	493		Prove Owner	1604954098624	1604954098704	OK	 
USER	Prove Ownership	493	END	1604954098623	1604954098704
USER	Prove Ownership	494	START	1604954099624	1604954099624
REQUEST	494		Prove Owner	1604954099625	1604954099695	OK	 
USER	Prove Ownership	494	END	1604954099624	1604954099695
USER	Prove Ownership	495	START	1604954100623	1604954100623
REQUEST	495		Prove Owner	1604954100624	1604954100707	OK	 
USER	Prove Ownership	495	END	1604954100623	1604954100708
USER	Prove Ownership	496	START	1604954101625	1604954101625
REQUEST	496		Prove Owner	1604954101626	1604954101693	OK	 
USER	Prove Ownership	496	END	1604954101625	1604954101694
USER	Prove Ownership	497	START	1604954102613	1604954102613
REQUEST	497		Prove Owner	1604954102614	1604954102692	OK	 
USER	Prove Ownership	497	END	1604954102613	1604954102693
USER	Prove Ownership	498	START	1604954103625	1604954103625
REQUEST	498		Prove Owner	1604954103626	1604954103712	OK	 
USER	Prove Ownership	498	END	1604954103625	1604954103713
USER	Prove Ownership	499	START	1604954104622	1604954104622
REQUEST	499		Prove Owner	1604954104623	1604954104696	OK	 
USER	Prove Ownership	499	END	1604954104622	1604954104697
USER	Prove Ownership	500	START	1604954105623	1604954105623
REQUEST	500		Prove Owner	1604954105624	1604954105708	OK	 
USER	Prove Ownership	500	END	1604954105623	1604954105708
USER	Prove Ownership	501	START	1604954106623	1604954106623
REQUEST	501		Prove Owner	1604954106624	1604954106699	OK	 
USER	Prove Ownership	501	END	1604954106623	1604954106699
USER	Prove Ownership	502	START	1604954107624	1604954107624
REQUEST	502		Prove Owner	1604954107625	1604954107704	OK	 
USER	Prove Ownership	502	END	1604954107624	1604954107704
USER	Prove Ownership	503	START	1604954108625	1604954108625
REQUEST	503		Prove Owner	1604954108626	1604954108700	OK	 
USER	Prove Ownership	503	END	1604954108625	1604954108701
USER	Prove Ownership	504	START	1604954109625	1604954109625
REQUEST	504		Prove Owner	1604954109625	1604954109694	OK	 
USER	Prove Ownership	504	END	1604954109625	1604954109694
USER	Prove Ownership	505	START	1604954110613	1604954110613
REQUEST	505		Prove Owner	1604954110614	1604954110693	OK	 
USER	Prove Ownership	505	END	1604954110613	1604954110693
USER	Prove Ownership	506	START	1604954111623	1604954111623
REQUEST	506		Prove Owner	1604954111624	1604954111710	OK	 
USER	Prove Ownership	506	END	1604954111623	1604954111711
USER	Prove Ownership	507	START	1604954112623	1604954112623
REQUEST	507		Prove Owner	1604954112623	1604954112723	OK	 
USER	Prove Ownership	507	END	1604954112623	1604954112724
USER	Prove Ownership	508	START	1604954113623	1604954113623
REQUEST	508		Prove Owner	1604954113623	1604954113709	OK	 
USER	Prove Ownership	508	END	1604954113623	1604954113709
USER	Prove Ownership	509	START	1604954114625	1604954114625
REQUEST	509		Prove Owner	1604954114626	1604954114691	OK	 
USER	Prove Ownership	509	END	1604954114625	1604954114692
USER	Prove Ownership	510	START	1604954115624	1604954115624
REQUEST	510		Prove Owner	1604954115635	1604954115720	OK	 
USER	Prove Ownership	510	END	1604954115624	1604954115721
USER	Prove Ownership	511	START	1604954116624	1604954116624
REQUEST	511		Prove Owner	1604954116625	1604954116695	OK	 
USER	Prove Ownership	511	END	1604954116624	1604954116695
USER	Prove Ownership	512	START	1604954117623	1604954117623
REQUEST	512		Prove Owner	1604954117625	1604954117701	OK	 
USER	Prove Ownership	512	END	1604954117623	1604954117703
USER	Prove Ownership	513	START	1604954118623	1604954118623
REQUEST	513		Prove Owner	1604954118624	1604954118705	OK	 
USER	Prove Ownership	513	END	1604954118623	1604954118705
USER	Prove Ownership	514	START	1604954119615	1604954119615
REQUEST	514		Prove Owner	1604954119616	1604954119690	OK	 
USER	Prove Ownership	514	END	1604954119615	1604954119690
USER	Prove Ownership	515	START	1604954120625	1604954120625
REQUEST	515		Prove Owner	1604954120626	1604954120695	OK	 
USER	Prove Ownership	515	END	1604954120625	1604954120696
USER	Prove Ownership	516	START	1604954121622	1604954121622
REQUEST	516		Prove Owner	1604954121623	1604954121694	OK	 
USER	Prove Ownership	516	END	1604954121622	1604954121694
USER	Prove Ownership	517	START	1604954122623	1604954122623
REQUEST	517		Prove Owner	1604954122624	1604954122689	OK	 
USER	Prove Ownership	517	END	1604954122623	1604954122690
USER	Prove Ownership	518	START	1604954123613	1604954123613
REQUEST	518		Prove Owner	1604954123614	1604954123688	OK	 
USER	Prove Ownership	518	END	1604954123613	1604954123688
USER	Prove Ownership	519	START	1604954124625	1604954124625
REQUEST	519		Prove Owner	1604954124625	1604954124685	OK	 
USER	Prove Ownership	519	END	1604954124625	1604954124685
USER	Prove Ownership	520	START	1604954125623	1604954125623
REQUEST	520		Prove Owner	1604954125623	1604954125694	OK	 
USER	Prove Ownership	520	END	1604954125623	1604954125695
USER	Prove Ownership	521	START	1604954126623	1604954126623
REQUEST	521		Prove Owner	1604954126624	1604954126694	OK	 
USER	Prove Ownership	521	END	1604954126623	1604954126694
USER	Prove Ownership	522	START	1604954127624	1604954127624
REQUEST	522		Prove Owner	1604954127625	1604954127678	OK	 
USER	Prove Ownership	522	END	1604954127624	1604954127679
USER	Prove Ownership	523	START	1604954128625	1604954128625
REQUEST	523		Prove Owner	1604954128625	1604954128705	OK	 
USER	Prove Ownership	523	END	1604954128625	1604954128705
USER	Prove Ownership	524	START	1604954129623	1604954129623
REQUEST	524		Prove Owner	1604954129624	1604954129702	OK	 
USER	Prove Ownership	524	END	1604954129623	1604954129703
USER	Prove Ownership	525	START	1604954130622	1604954130622
REQUEST	525		Prove Owner	1604954130623	1604954130698	OK	 
USER	Prove Ownership	525	END	1604954130622	1604954130699
USER	Prove Ownership	526	START	1604954131624	1604954131624
REQUEST	526		Prove Owner	1604954131624	1604954131701	OK	 
USER	Prove Ownership	526	END	1604954131624	1604954131701
USER	Prove Ownership	527	START	1604954132623	1604954132623
REQUEST	527		Prove Owner	1604954132623	1604954132691	OK	 
USER	Prove Ownership	527	END	1604954132623	1604954132692
USER	Prove Ownership	528	START	1604954133624	1604954133624
REQUEST	528		Prove Owner	1604954133625	1604954133695	OK	 
USER	Prove Ownership	528	END	1604954133624	1604954133696
USER	Prove Ownership	529	START	1604954134624	1604954134624
REQUEST	529		Prove Owner	1604954134625	1604954134707	OK	 
USER	Prove Ownership	529	END	1604954134624	1604954134707
USER	Prove Ownership	530	START	1604954135625	1604954135625
REQUEST	530		Prove Owner	1604954135625	1604954135734	OK	 
USER	Prove Ownership	530	END	1604954135625	1604954135735
USER	Prove Ownership	531	START	1604954136622	1604954136622
REQUEST	531		Prove Owner	1604954136623	1604954136701	OK	 
USER	Prove Ownership	531	END	1604954136622	1604954136702
USER	Prove Ownership	532	START	1604954137624	1604954137624
REQUEST	532		Prove Owner	1604954137624	1604954137716	OK	 
USER	Prove Ownership	532	END	1604954137624	1604954137717
USER	Prove Ownership	533	START	1604954138624	1604954138624
REQUEST	533		Prove Owner	1604954138624	1604954138701	OK	 
USER	Prove Ownership	533	END	1604954138624	1604954138701
USER	Prove Ownership	534	START	1604954139623	1604954139623
REQUEST	534		Prove Owner	1604954139624	1604954139715	OK	 
USER	Prove Ownership	534	END	1604954139623	1604954139715
USER	Prove Ownership	535	START	1604954140624	1604954140624
REQUEST	535		Prove Owner	1604954140624	1604954140702	OK	 
USER	Prove Ownership	535	END	1604954140624	1604954140703
USER	Prove Ownership	536	START	1604954141624	1604954141624
